#Index            X            Y            Z         Mass         Time
     1 -4.80867E-07  9.85417E-07  2.63463E-10  1.00000E+02  4.29900E+00
     2 -2.53470E-01 -6.52181E-01 -1.67176E-08  1.00000E-06  4.29900E+00
     3  5.53888E-01 -8.32603E-01 -1.75838E-08  1.00000E-06  4.29900E+00
     4  1.48180E+00 -2.33039E-01 -3.25618E-08  1.00000E-06  4.29900E+00
     5  1.66949E+00 -3.62054E-01  2.36389E-02  1.00000E-06  4.29900E+00
     1 -4.99987E-07  9.79811E-07  5.69439E-11  1.00000E+02  4.39900E+00
     2  6.80977E-01 -1.62056E-01 -3.67957E-07  1.00000E-06  4.39900E+00
     3  9.99868E-01  1.62328E-02 -2.10324E-08  1.00000E-06  4.39900E+00
     4  1.38832E+00  5.67977E-01 -2.66269E-08  1.00000E-06  4.39900E+00
     5  1.41373E+00  1.78900E-01  4.42905E-02  1.00000E-06  4.39900E+00
     1 -4.86279E-07  9.73248E-07  2.85352E-11  1.00000E+02  4.49900E+00
     2  6.77069E-02  6.96521E-01  1.18269E-07  1.00000E-06  4.49900E+00
     3  5.26573E-01  8.50146E-01  4.56837E-09  1.00000E-06  4.49900E+00
     4  8.93545E-01  1.20482E+00 -6.38918E-09  1.00000E-06  4.49900E+00
     5  6.47528E-01  6.18859E-01  4.71304E-02  1.00000E-06  4.49900E+00
     1 -4.60650E-07  1.00499E-06  7.04555E-10  1.00000E+02  4.59900E+00
     2 -6.98973E-01 -2.88325E-02  3.37334E-07  1.00000E-06  4.59900E+00
     3 -4.30845E-01  9.02467E-01  4.40340E-08  1.00000E-06  4.59900E+00
     4  1.40492E-01  1.49341E+00  1.59001E-08  1.00000E-06  4.59900E+00
     5 -4.77696E-01 -1.70588E-01 -2.04722E-02  1.00000E-06  4.59900E+00
     1 -4.72837E-07  1.05006E-06  1.00065E-09  1.00000E+02  4.69900E+00
     2  1.24805E-01 -6.88603E-01 -2.13401E-07  1.00000E-06  4.69900E+00
     3 -9.92190E-01  1.25135E-01  4.47927E-08  1.00000E-06  4.69900E+00
     4 -6.53171E-01  1.35032E+00  3.37976E-08  1.00000E-06  4.69900E+00
     5  2.45989E-01 -1.12471E+00 -5.00817E-02  1.00000E-06  4.69900E+00
     1 -4.93242E-07  1.07606E-06  8.72309E-10  1.00000E+02  4.79900E+00
     2  6.65334E-01  2.17522E-01 -2.80789E-07  1.00000E-06  4.79900E+00
     3 -6.41433E-01 -7.67231E-01  5.17400E-09  1.00000E-06  4.79900E+00
     4 -1.25803E+00  8.16927E-01  4.21789E-08  1.00000E-06  4.79900E+00
     5  9.73843E-01 -1.23200E+00 -3.72478E-02  1.00000E-06  4.79900E+00
     1 -5.05584E-07  1.09893E-06  6.36866E-10  1.00000E+02  4.89900E+00
     2 -3.06296E-01  6.29085E-01  2.91627E-07  1.00000E-06  4.89900E+00
     3  2.98990E-01 -9.54273E-01 -3.84815E-08  1.00000E-06  4.89900E+00
     4 -1.49926E+00  4.73975E-02  3.86046E-08  1.00000E-06  4.89900E+00
     5  1.45422E+00 -1.00132E+00 -1.37045E-02  1.00000E-06  4.89900E+00
     1 -5.23819E-07  1.12560E-06  3.74768E-10  1.00000E+02  4.99900E+00
     2 -5.80747E-01 -3.90100E-01  2.01938E-07  1.00000E-06  4.99900E+00
     3  9.64523E-01 -2.63998E-01 -4.62284E-08  1.00000E-06  4.99900E+00
     4 -1.30714E+00 -7.35832E-01  2.40509E-08  1.00000E-06  4.99900E+00
     5  1.66827E+00 -5.84142E-01  1.25049E-02  1.00000E-06  4.99900E+00
#Simulation execution time:     7.882766
