#Index            X            Y            Z         Mass
     2  2.66644E-01  6.43223E-01  0.00000E+00  1.00000E+00
     3 -5.19513E-01 -2.61991E-01  0.00000E+00  1.00000E+00
     1  2.62639E-01 -4.28657E-01  0.00000E+00  1.00000E+00
     2  2.57531E-01  6.77862E-01  0.00000E+00  1.00000E+00
     3 -5.20170E-01 -2.49206E-01  0.00000E+00  1.00000E+00
     1  2.69985E-01 -4.74219E-01  0.00000E+00  1.00000E+00
     2  2.47721E-01  7.10353E-01  0.00000E+00  1.00000E+00
     3 -5.17706E-01 -2.36134E-01  0.00000E+00  1.00000E+00
     1  2.75048E-01 -5.17956E-01  0.00000E+00  1.00000E+00
     2  2.37252E-01  7.40861E-01  0.00000E+00  1.00000E+00
     3 -5.12300E-01 -2.22905E-01  0.00000E+00  1.00000E+00
     1  2.77960E-01 -5.59890E-01  0.00000E+00  1.00000E+00
     2  2.26154E-01  7.69512E-01  0.00000E+00  1.00000E+00
     3 -5.04114E-01 -2.09622E-01  0.00000E+00  1.00000E+00
     1  2.78847E-01 -6.00029E-01  0.00000E+00  1.00000E+00
     2  2.14449E-01  7.96397E-01  0.00000E+00  1.00000E+00
     3 -4.93297E-01 -1.96368E-01  0.00000E+00  1.00000E+00
     1  2.77829E-01 -6.38373E-01  0.00000E+00  1.00000E+00
     2  2.02158E-01  8.21586E-01  0.00000E+00  1.00000E+00
     3 -4.79987E-01 -1.83213E-01  0.00000E+00  1.00000E+00
     1  2.75016E-01 -6.74915E-01  0.00000E+00  1.00000E+00
     2  1.89296E-01  8.45128E-01  0.00000E+00  1.00000E+00
     3 -4.64312E-01 -1.70214E-01  0.00000E+00  1.00000E+00
     1  2.70515E-01 -7.09641E-01  0.00000E+00  1.00000E+00
     2  1.75878E-01  8.67058E-01  0.00000E+00  1.00000E+00
     3 -4.46394E-01 -1.57417E-01  0.00000E+00  1.00000E+00
     1  2.64428E-01 -7.42535E-01  0.00000E+00  1.00000E+00
     2  1.61921E-01  8.87395E-01  0.00000E+00  1.00000E+00
     3 -4.26349E-01 -1.44860E-01  0.00000E+00  1.00000E+00
     1  2.56852E-01 -7.73575E-01  0.00000E+00  1.00000E+00
     2  1.47441E-01  9.06148E-01  0.00000E+00  1.00000E+00
     3 -4.04293E-01 -1.32572E-01  0.00000E+00  1.00000E+00
     1  2.47885E-01 -8.02739E-01  0.00000E+00  1.00000E+00
     2  1.32455E-01  9.23314E-01  0.00000E+00  1.00000E+00
     3 -3.80340E-01 -1.20576E-01  0.00000E+00  1.00000E+00
     1  2.37622E-01 -8.30000E-01  0.00000E+00  1.00000E+00
     2  1.16983E-01  9.38886E-01  0.00000E+00  1.00000E+00
     3 -3.54605E-01 -1.08886E-01  0.00000E+00  1.00000E+00
     1  2.26158E-01 -8.55333E-01  0.00000E+00  1.00000E+00
     2  1.01049E-01  9.52843E-01  0.00000E+00  1.00000E+00
     3 -3.27208E-01 -9.75101E-02  0.00000E+00  1.00000E+00
     1  2.13589E-01 -8.78713E-01  0.00000E+00  1.00000E+00
     2  8.46797E-02  9.65163E-01  0.00000E+00  1.00000E+00
     3 -2.98269E-01 -8.64498E-02  0.00000E+00  1.00000E+00
     1  2.00012E-01 -9.00116E-01  0.00000E+00  1.00000E+00
     2  6.79061E-02  9.75815E-01  0.00000E+00  1.00000E+00
     3 -2.67918E-01 -7.56991E-02  0.00000E+00  1.00000E+00
     1  1.85524E-01 -9.19519E-01  0.00000E+00  1.00000E+00
     2  5.07653E-02  9.84764E-01  0.00000E+00  1.00000E+00
     3 -2.36289E-01 -6.52455E-02  0.00000E+00  1.00000E+00
     1  1.70225E-01 -9.36904E-01  0.00000E+00  1.00000E+00
     2  3.33000E-02  9.91973E-01  0.00000E+00  1.00000E+00
     3 -2.03525E-01 -5.50693E-02  0.00000E+00  1.00000E+00
     1  1.54214E-01 -9.52256E-01  0.00000E+00  1.00000E+00
     2  1.55592E-02  9.97401E-01  0.00000E+00  1.00000E+00
     3 -1.69774E-01 -4.51443E-02  0.00000E+00  1.00000E+00
     1  1.37595E-01 -9.65568E-01  0.00000E+00  1.00000E+00
     2 -2.40107E-03  1.00101E+00  0.00000E+00  1.00000E+00
     3 -1.35193E-01 -3.54378E-02  0.00000E+00  1.00000E+00
     1  1.20466E-01 -9.76835E-01  0.00000E+00  1.00000E+00
     2 -2.05177E-02  1.00275E+00  0.00000E+00  1.00000E+00
     3 -9.99483E-02 -2.59115E-02  0.00000E+00  1.00000E+00
     1  1.02929E-01 -9.86062E-01  0.00000E+00  1.00000E+00
     2 -3.87207E-02  1.00258E+00  0.00000E+00  1.00000E+00
     3 -6.42088E-02 -1.65221E-02  0.00000E+00  1.00000E+00
     1  8.50832E-02 -9.93259E-01  0.00000E+00  1.00000E+00
     2 -5.69330E-02  1.00048E+00  0.00000E+00  1.00000E+00
     3 -2.81502E-02 -7.22226E-03  0.00000E+00  1.00000E+00
     1  6.70228E-02 -9.98443E-01  0.00000E+00  1.00000E+00
     2 -7.50715E-02  9.96405E-01  0.00000E+00  1.00000E+00
     3  8.04868E-03  2.03776E-03  0.00000E+00  1.00000E+00
     1  4.88398E-02 -1.00164E+00  0.00000E+00  1.00000E+00
     2 -9.30472E-02  9.90330E-01  0.00000E+00  1.00000E+00
     3  4.42074E-02  1.13090E-02  0.00000E+00  1.00000E+00
     1  3.06207E-02 -1.00288E+00  0.00000E+00  1.00000E+00
     2 -1.10767E-01  9.82234E-01  0.00000E+00  1.00000E+00
     3  8.01462E-02  2.06420E-02  0.00000E+00  1.00000E+00
     1  1.24460E-02 -1.00219E+00  0.00000E+00  1.00000E+00
     2 -1.28134E-01  9.72102E-01  0.00000E+00  1.00000E+00
     3  1.15687E-01  3.00856E-02  0.00000E+00  1.00000E+00
     1 -5.61030E-03 -9.99613E-01  0.00000E+00  1.00000E+00
     2 -1.45048E-01  9.59927E-01  0.00000E+00  1.00000E+00
     3  1.50658E-01  3.96855E-02  0.00000E+00  1.00000E+00
     1 -2.34813E-02 -9.95193E-01  0.00000E+00  1.00000E+00
     2 -1.61408E-01  9.45710E-01  0.00000E+00  1.00000E+00
     3  1.84890E-01  4.94830E-02  0.00000E+00  1.00000E+00
     1 -4.11070E-02 -9.88968E-01  0.00000E+00  1.00000E+00
     2 -1.77114E-01  9.29454E-01  0.00000E+00  1.00000E+00
     3  2.18221E-01  5.95139E-02  0.00000E+00  1.00000E+00
     1 -5.84346E-02 -9.80980E-01  0.00000E+00  1.00000E+00
     2 -1.92065E-01  9.11172E-01  0.00000E+00  1.00000E+00
     3  2.50499E-01  6.98082E-02  0.00000E+00  1.00000E+00
     1 -7.54178E-02 -9.71269E-01  0.00000E+00  1.00000E+00
     2 -2.06160E-01  8.90880E-01  0.00000E+00  1.00000E+00
     3  2.81578E-01  8.03891E-02  0.00000E+00  1.00000E+00
     1 -9.20166E-02 -9.59871E-01  0.00000E+00  1.00000E+00
     2 -2.19301E-01  8.68598E-01  0.00000E+00  1.00000E+00
     3  3.11318E-01  9.12732E-02  0.00000E+00  1.00000E+00
     1 -1.08197E-01 -9.46819E-01  0.00000E+00  1.00000E+00
     2 -2.31391E-01  8.44349E-01  0.00000E+00  1.00000E+00
     3  3.39588E-01  1.02470E-01  0.00000E+00  1.00000E+00
     1 -1.23929E-01 -9.32141E-01  0.00000E+00  1.00000E+00
     2 -2.42333E-01  8.18159E-01  0.00000E+00  1.00000E+00
     3  3.66262E-01  1.13982E-01  0.00000E+00  1.00000E+00
     1 -1.39188E-01 -9.15858E-01  0.00000E+00  1.00000E+00
     2 -2.52033E-01  7.90052E-01  0.00000E+00  1.00000E+00
     3  3.91220E-01  1.25806E-01  0.00000E+00  1.00000E+00
     1 -1.53951E-01 -8.97984E-01  0.00000E+00  1.00000E+00
     2 -2.60394E-01  7.60054E-01  0.00000E+00  1.00000E+00
     3  4.14346E-01  1.37930E-01  0.00000E+00  1.00000E+00
     1 -1.68201E-01 -8.78527E-01  0.00000E+00  1.00000E+00
     2 -2.67322E-01  7.28191E-01  0.00000E+00  1.00000E+00
     3  4.35523E-01  1.50336E-01  0.00000E+00  1.00000E+00
     1 -1.81920E-01 -8.57483E-01  0.00000E+00  1.00000E+00
     2 -2.72719E-01  6.94483E-01  0.00000E+00  1.00000E+00
     3  4.54639E-01  1.63000E-01  0.00000E+00  1.00000E+00
     1 -1.95092E-01 -8.34838E-01  0.00000E+00  1.00000E+00
     2 -2.76484E-01  6.58951E-01  0.00000E+00  1.00000E+00
     3  4.71577E-01  1.75887E-01  0.00000E+00  1.00000E+00
     1 -2.07703E-01 -8.10567E-01  0.00000E+00  1.00000E+00
     2 -2.78516E-01  6.21610E-01  0.00000E+00  1.00000E+00
     3  4.86218E-01  1.88957E-01  0.00000E+00  1.00000E+00
     1 -2.19735E-01 -7.84630E-01  0.00000E+00  1.00000E+00
     2 -2.78704E-01  5.82471E-01  0.00000E+00  1.00000E+00
     3  4.98439E-01  2.02159E-01  0.00000E+00  1.00000E+00
     1 -2.31172E-01 -7.56969E-01  0.00000E+00  1.00000E+00
     2 -2.76936E-01  5.41538E-01  0.00000E+00  1.00000E+00
     3  5.08107E-01  2.15431E-01  0.00000E+00  1.00000E+00
     1 -2.41992E-01 -7.27505E-01  0.00000E+00  1.00000E+00
     2 -2.73089E-01  4.98808E-01  0.00000E+00  1.00000E+00
     3  5.15081E-01  2.28697E-01  0.00000E+00  1.00000E+00
     1 -2.52172E-01 -6.96132E-01  0.00000E+00  1.00000E+00
     2 -2.67033E-01  4.54266E-01  0.00000E+00  1.00000E+00
     3  5.19205E-01  2.41865E-01  0.00000E+00  1.00000E+00
     1 -2.61676E-01 -6.62708E-01  0.00000E+00  1.00000E+00
     2 -2.58633E-01  4.07885E-01  0.00000E+00  1.00000E+00
     3  5.20309E-01  2.54823E-01  0.00000E+00  1.00000E+00
     1 -2.70462E-01 -6.27045E-01  0.00000E+00  1.00000E+00
     2 -2.47745E-01  3.59616E-01  0.00000E+00  1.00000E+00
     3  5.18207E-01  2.67429E-01  0.00000E+00  1.00000E+00
     1 -2.78462E-01 -5.88888E-01  0.00000E+00  1.00000E+00
     2 -2.34227E-01  3.09379E-01  0.00000E+00  1.00000E+00
     3  5.12690E-01  2.79509E-01  0.00000E+00  1.00000E+00
     1 -2.85580E-01 -5.47887E-01  0.00000E+00  1.00000E+00
     2 -2.17948E-01  2.57046E-01  0.00000E+00  1.00000E+00
     3  5.03529E-01  2.90841E-01  0.00000E+00  1.00000E+00
     1 -2.91657E-01 -5.03544E-01  0.00000E+00  1.00000E+00
     2 -1.98819E-01  2.02400E-01  0.00000E+00  1.00000E+00
     3  4.90476E-01  3.01144E-01  0.00000E+00  1.00000E+00
     1 -2.96418E-01 -4.55130E-01  0.00000E+00  1.00000E+00
     2 -1.76854E-01  1.45069E-01  0.00000E+00  1.00000E+00
     3  4.73272E-01  3.10060E-01  0.00000E+00  1.00000E+00
     1 -2.99336E-01 -4.01510E-01  0.00000E+00  1.00000E+00
     2 -1.52324E-01  8.43753E-02  0.00000E+00  1.00000E+00
     3  4.51660E-01  3.17135E-01  0.00000E+00  1.00000E+00
     1 -2.99259E-01 -3.40811E-01  0.00000E+00  1.00000E+00
     2 -1.26163E-01  1.90080E-02  0.00000E+00  1.00000E+00
     3  4.25422E-01  3.21804E-01  0.00000E+00  1.00000E+00
     1 -2.93164E-01 -2.69750E-01  0.00000E+00  1.00000E+00
     2 -1.01266E-01 -5.36545E-02  0.00000E+00  1.00000E+00
     3  3.94430E-01  3.23405E-01  0.00000E+00  1.00000E+00
     1 -2.71039E-01 -1.83444E-01  0.00000E+00  1.00000E+00
     2 -8.76565E-02 -1.37808E-01  0.00000E+00  1.00000E+00
     3  3.58696E-01  3.21252E-01  0.00000E+00  1.00000E+00
     1 -2.04984E-01 -9.21254E-02  0.00000E+00  1.00000E+00
     2 -1.13305E-01 -2.22650E-01  0.00000E+00  1.00000E+00
     3  3.18289E-01  3.14776E-01  0.00000E+00  1.00000E+00
     1 -1.02770E-01 -3.79937E-02  0.00000E+00  1.00000E+00
     2 -1.70026E-01 -2.65343E-01  0.00000E+00  1.00000E+00
     3  2.72796E-01  3.03336E-01  0.00000E+00  1.00000E+00
     1 -5.69862E-04 -8.42883E-03  0.00000E+00  1.00000E+00
     2 -2.20151E-01 -2.76583E-01  0.00000E+00  1.00000E+00
     3  2.20720E-01  2.85012E-01  0.00000E+00  1.00000E+00
     1  1.00353E-01  2.03214E-02  0.00000E+00  1.00000E+00
     2 -2.60030E-01 -2.74146E-01  0.00000E+00  1.00000E+00
     3  1.59677E-01  2.53824E-01  0.00000E+00  1.00000E+00
     1  1.98386E-01  7.26702E-02  0.00000E+00  1.00000E+00
     2 -2.91900E-01 -2.63975E-01  0.00000E+00  1.00000E+00
     3  9.35139E-02  1.91305E-01  0.00000E+00  1.00000E+00
     1  2.57037E-01  1.57956E-01  0.00000E+00  1.00000E+00
     2 -3.16962E-01 -2.47681E-01  0.00000E+00  1.00000E+00
     3  5.99249E-02  8.97256E-02  0.00000E+00  1.00000E+00
     1  2.77242E-01  2.35772E-01  0.00000E+00  1.00000E+00
     2 -3.34620E-01 -2.25407E-01  0.00000E+00  1.00000E+00
     3  5.73776E-02 -1.03651E-02  0.00000E+00  1.00000E+00
     1  2.84029E-01  3.01009E-01  0.00000E+00  1.00000E+00
     2 -3.43085E-01 -1.97749E-01  0.00000E+00  1.00000E+00
     3  5.90558E-02 -1.03260E-01  0.00000E+00  1.00000E+00
     1  2.84904E-01  3.57982E-01  0.00000E+00  1.00000E+00
     2 -3.40557E-01 -1.66482E-01  0.00000E+00  1.00000E+00
     3  5.56528E-02 -1.91501E-01  0.00000E+00  1.00000E+00
     1  2.82105E-01  4.09153E-01  0.00000E+00  1.00000E+00
     2 -3.26188E-01 -1.34322E-01  0.00000E+00  1.00000E+00
     3  4.40828E-02 -2.74831E-01  0.00000E+00  1.00000E+00
     1  2.76477E-01  4.55792E-01  0.00000E+00  1.00000E+00
     2 -3.00598E-01 -1.04107E-01  0.00000E+00  1.00000E+00
     3  2.41211E-02 -3.51686E-01  0.00000E+00  1.00000E+00
     1  2.68393E-01  4.98547E-01  0.00000E+00  1.00000E+00
     2 -2.65643E-01 -7.78778E-02  0.00000E+00  1.00000E+00
     3 -2.75007E-03 -4.20669E-01  0.00000E+00  1.00000E+00
     1  2.58050E-01  5.37712E-01  0.00000E+00  1.00000E+00
     2 -2.23691E-01 -5.64603E-02  0.00000E+00  1.00000E+00
     3 -3.43591E-02 -4.81251E-01  0.00000E+00  1.00000E+00
     1  2.45594E-01  5.73374E-01  0.00000E+00  1.00000E+00
     2 -1.76964E-01 -3.96231E-02  0.00000E+00  1.00000E+00
     3 -6.86296E-02 -5.33751E-01  0.00000E+00  1.00000E+00
     1  2.31172E-01  6.05492E-01  0.00000E+00  1.00000E+00
     2 -1.27218E-01 -2.64976E-02  0.00000E+00  1.00000E+00
     3 -1.03954E-01 -5.78995E-01  0.00000E+00  1.00000E+00
     1  2.14973E-01  6.33956E-01  0.00000E+00  1.00000E+00
     2 -7.57255E-02 -1.59643E-02  0.00000E+00  1.00000E+00
     3 -1.39247E-01 -6.17991E-01  0.00000E+00  1.00000E+00
     1  1.97231E-01  6.58629E-01  0.00000E+00  1.00000E+00
     2 -2.33815E-02 -6.90313E-03  0.00000E+00  1.00000E+00
     3 -1.73850E-01 -6.51726E-01  0.00000E+00  1.00000E+00
     1  1.78234E-01  6.79386E-01  0.00000E+00  1.00000E+00
     2  2.91697E-02  1.67826E-03  0.00000E+00  1.00000E+00
     3 -2.07404E-01 -6.81065E-01  0.00000E+00  1.00000E+00
     1  1.58307E-01  6.96132E-01  0.00000E+00  1.00000E+00
     2  8.14387E-02  1.05937E-02  0.00000E+00  1.00000E+00
     3 -2.39746E-01 -7.06726E-01  0.00000E+00  1.00000E+00
     1  1.37800E-01  7.08817E-01  0.00000E+00  1.00000E+00
     2  1.33028E-01  2.04722E-02  0.00000E+00  1.00000E+00
     3 -2.70829E-01 -7.29289E-01  0.00000E+00  1.00000E+00
     1  1.17074E-01  7.17440E-01  0.00000E+00  1.00000E+00
     2  1.83598E-01  3.17728E-02  0.00000E+00  1.00000E+00
     3 -3.00673E-01 -7.49213E-01  0.00000E+00  1.00000E+00
     1  9.64843E-02  7.22050E-01  0.00000E+00  1.00000E+00
     2  2.32847E-01  4.48089E-02  0.00000E+00  1.00000E+00
     3 -3.29331E-01 -7.66858E-01  0.00000E+00  1.00000E+00
     1  7.63706E-02  7.22734E-01  0.00000E+00  1.00000E+00
     2  2.80501E-01  5.97744E-02  0.00000E+00  1.00000E+00
     3 -3.56872E-01 -7.82508E-01  0.00000E+00  1.00000E+00
     1  5.70531E-02  7.19616E-01  0.00000E+00  1.00000E+00
     2  3.26313E-01  7.67682E-02  0.00000E+00  1.00000E+00
     3 -3.83366E-01 -7.96384E-01  0.00000E+00  1.00000E+00
     1  3.88268E-02  7.12845E-01  0.00000E+00  1.00000E+00
     2  3.70057E-01  9.58146E-02  0.00000E+00  1.00000E+00
     3 -4.08884E-01 -8.08659E-01  0.00000E+00  1.00000E+00
     1  2.19620E-02  7.02590E-01  0.00000E+00  1.00000E+00
     2  4.11527E-01  1.16881E-01  0.00000E+00  1.00000E+00
     3 -4.33489E-01 -8.19471E-01  0.00000E+00  1.00000E+00
     1  6.70428E-03  6.89037E-01  0.00000E+00  1.00000E+00
     2  4.50533E-01  1.39890E-01  0.00000E+00  1.00000E+00
     3 -4.57238E-01 -8.28927E-01  0.00000E+00  1.00000E+00
     1 -6.72348E-03  6.72382E-01  0.00000E+00  1.00000E+00
     2  4.86903E-01  1.64731E-01  0.00000E+00  1.00000E+00
     3 -4.80179E-01 -8.37112E-01  0.00000E+00  1.00000E+00
     1 -1.81195E-02  6.52829E-01  0.00000E+00  1.00000E+00
     2  5.20476E-01  1.91263E-01  0.00000E+00  1.00000E+00
     3 -5.02356E-01 -8.44092E-01  0.00000E+00  1.00000E+00
     1 -2.73012E-02  6.30592E-01  0.00000E+00  1.00000E+00
     2  5.51104E-01  2.19327E-01  0.00000E+00  1.00000E+00
     3 -5.23803E-01 -8.49919E-01  0.00000E+00  1.00000E+00
     1 -3.41041E-02  6.05893E-01  0.00000E+00  1.00000E+00
     2  5.78650E-01  2.48738E-01  0.00000E+00  1.00000E+00
     3 -5.44546E-01 -8.54631E-01  0.00000E+00  1.00000E+00
     1 -3.83810E-02  5.78962E-01  0.00000E+00  1.00000E+00
     2  6.02989E-01  2.79297E-01  0.00000E+00  1.00000E+00
     3 -5.64609E-01 -8.58260E-01  0.00000E+00  1.00000E+00
     1 -4.00017E-02  5.50040E-01  0.00000E+00  1.00000E+00
     2  6.24006E-01  3.10787E-01  0.00000E+00  1.00000E+00
     3 -5.84004E-01 -8.60827E-01  0.00000E+00  1.00000E+00
     1 -3.88540E-02  5.19377E-01  0.00000E+00  1.00000E+00
     2  6.41596E-01  3.42970E-01  0.00000E+00  1.00000E+00
     3 -6.02742E-01 -8.62347E-01  0.00000E+00  1.00000E+00
     1 -3.48453E-02  4.87237E-01  0.00000E+00  1.00000E+00
     2  6.55670E-01  3.75593E-01  0.00000E+00  1.00000E+00
     3 -6.20825E-01 -8.62830E-01  0.00000E+00  1.00000E+00
     1 -2.79045E-02  4.53899E-01  0.00000E+00  1.00000E+00
     2  6.66155E-01  4.08385E-01  0.00000E+00  1.00000E+00
     3 -6.38250E-01 -8.62284E-01  0.00000E+00  1.00000E+00
     1 -1.79857E-02  4.19656E-01  0.00000E+00  1.00000E+00
     2  6.72996E-01  4.41055E-01  0.00000E+00  1.00000E+00
     3 -6.55010E-01 -8.60711E-01  0.00000E+00  1.00000E+00
     1 -5.07188E-03  3.84818E-01  0.00000E+00  1.00000E+00
     2  6.76162E-01  4.73296E-01  0.00000E+00  1.00000E+00
     3 -6.71090E-01 -8.58113E-01  0.00000E+00  1.00000E+00
     1  1.08210E-02  3.49708E-01  0.00000E+00  1.00000E+00
     2  6.75652E-01  5.04786E-01  0.00000E+00  1.00000E+00
     3 -6.86473E-01 -8.54494E-01  0.00000E+00  1.00000E+00
     1  2.96398E-02  3.14664E-01  0.00000E+00  1.00000E+00
     2  6.71495E-01  5.35190E-01  0.00000E+00  1.00000E+00
     3 -7.01135E-01 -8.49854E-01  0.00000E+00  1.00000E+00
     1  5.12901E-02  2.80032E-01  0.00000E+00  1.00000E+00
     2  6.63761E-01  5.64166E-01  0.00000E+00  1.00000E+00
     3 -7.15051E-01 -8.44198E-01  0.00000E+00  1.00000E+00
     1  7.56338E-02  2.46162E-01  0.00000E+00  1.00000E+00
     2  6.52558E-01  5.91372E-01  0.00000E+00  1.00000E+00
     3 -7.28192E-01 -8.37534E-01  0.00000E+00  1.00000E+00
     1  1.02488E-01  2.13404E-01  0.00000E+00  1.00000E+00
     2  6.38040E-01  6.16470E-01  0.00000E+00  1.00000E+00
     3 -7.40528E-01 -8.29873E-01  0.00000E+00  1.00000E+00
     1  1.31625E-01  1.82093E-01  0.00000E+00  1.00000E+00
     2  6.20404E-01  6.39138E-01  0.00000E+00  1.00000E+00
     3 -7.52028E-01 -8.21231E-01  0.00000E+00  1.00000E+00
     1  1.62777E-01  1.52549E-01  0.00000E+00  1.00000E+00
     2  5.99888E-01  6.59078E-01  0.00000E+00  1.00000E+00
     3 -7.62664E-01 -8.11627E-01  0.00000E+00  1.00000E+00
     1  1.95642E-01  1.25062E-01  0.00000E+00  1.00000E+00
     2  5.76768E-01  6.76024E-01  0.00000E+00  1.00000E+00
     3 -7.72410E-01 -8.01085E-01  0.00000E+00  1.00000E+00
     1  2.29889E-01  9.98866E-02  0.00000E+00  1.00000E+00
     2  5.51354E-01  6.89745E-01  0.00000E+00  1.00000E+00
     3 -7.81242E-01 -7.89632E-01  0.00000E+00  1.00000E+00
     1  2.65170E-01  7.72382E-02  0.00000E+00  1.00000E+00
     2  5.23973E-01  7.00058E-01  0.00000E+00  1.00000E+00
     3 -7.89143E-01 -7.77296E-01  0.00000E+00  1.00000E+00
     1  3.01125E-01  5.72872E-02  0.00000E+00  1.00000E+00
     2  4.94971E-01  7.06820E-01  0.00000E+00  1.00000E+00
     3 -7.96096E-01 -7.64107E-01  0.00000E+00  1.00000E+00
     1  3.37395E-01  4.01590E-02  0.00000E+00  1.00000E+00
     2  4.64698E-01  7.09935E-01  0.00000E+00  1.00000E+00
     3 -8.02093E-01 -7.50094E-01  0.00000E+00  1.00000E+00
     1  3.73625E-01  2.59349E-02  0.00000E+00  1.00000E+00
     2  4.33500E-01  7.09348E-01  0.00000E+00  1.00000E+00
     3 -8.07125E-01 -7.35283E-01  0.00000E+00  1.00000E+00
     1  4.09471E-01  1.46550E-02  0.00000E+00  1.00000E+00
     2  4.01717E-01  7.05042E-01  0.00000E+00  1.00000E+00
     3 -8.11188E-01 -7.19697E-01  0.00000E+00  1.00000E+00
     1  4.44606E-01  6.32219E-03  0.00000E+00  1.00000E+00
     2  3.69674E-01  6.97034E-01  0.00000E+00  1.00000E+00
     3 -8.14280E-01 -7.03357E-01  0.00000E+00  1.00000E+00
     1  4.78717E-01  9.06127E-04  0.00000E+00  1.00000E+00
     2  3.37680E-01  6.85370E-01  0.00000E+00  1.00000E+00
     3 -8.16397E-01 -6.86276E-01  0.00000E+00  1.00000E+00
     1  5.11511E-01 -1.65216E-03  0.00000E+00  1.00000E+00
     2  3.06025E-01  6.70117E-01  0.00000E+00  1.00000E+00
     3 -8.17536E-01 -6.68465E-01  0.00000E+00  1.00000E+00
     1  5.42711E-01 -1.43639E-03  0.00000E+00  1.00000E+00
     2  2.74980E-01  6.51365E-01  0.00000E+00  1.00000E+00
     3 -8.17691E-01 -6.49928E-01  0.00000E+00  1.00000E+00
     1  5.72057E-01  1.44826E-03  0.00000E+00  1.00000E+00
     2  2.44796E-01  6.29215E-01  0.00000E+00  1.00000E+00
     3 -8.16853E-01 -6.30663E-01  0.00000E+00  1.00000E+00
     1  5.99303E-01  6.87770E-03  0.00000E+00  1.00000E+00
     2  2.15707E-01  6.03784E-01  0.00000E+00  1.00000E+00
     3 -8.15010E-01 -6.10662E-01  0.00000E+00  1.00000E+00
     1  6.24216E-01  1.47106E-02  0.00000E+00  1.00000E+00
     2  1.87926E-01  5.75200E-01  0.00000E+00  1.00000E+00
     3 -8.12142E-01 -5.89911E-01  0.00000E+00  1.00000E+00
     1  6.46575E-01  2.47892E-02  0.00000E+00  1.00000E+00
     2  1.61650E-01  5.43599E-01  0.00000E+00  1.00000E+00
     3 -8.08225E-01 -5.68388E-01  0.00000E+00  1.00000E+00
     1  6.66167E-01  3.69394E-02  0.00000E+00  1.00000E+00
     2  1.37056E-01  5.09128E-01  0.00000E+00  1.00000E+00
     3 -8.03223E-01 -5.46067E-01  0.00000E+00  1.00000E+00
     1  6.82792E-01  5.09703E-02  0.00000E+00  1.00000E+00
     2  1.14300E-01  4.71940E-01  0.00000E+00  1.00000E+00
     3 -7.97092E-01 -5.22911E-01  0.00000E+00  1.00000E+00
     1  6.96256E-01  6.66727E-02  0.00000E+00  1.00000E+00
     2  9.35186E-02  4.32203E-01  0.00000E+00  1.00000E+00
     3 -7.89774E-01 -4.98876E-01  0.00000E+00  1.00000E+00
     1  7.06376E-01  8.38180E-02  0.00000E+00  1.00000E+00
     2  7.48188E-02  3.90093E-01  0.00000E+00  1.00000E+00
     3 -7.81195E-01 -4.73911E-01  0.00000E+00  1.00000E+00
     1  7.12981E-01  1.02156E-01  0.00000E+00  1.00000E+00
     2  5.82765E-02  3.45798E-01  0.00000E+00  1.00000E+00
     3 -7.71258E-01 -4.47954E-01  0.00000E+00  1.00000E+00
     1  7.15917E-01  1.21413E-01  0.00000E+00  1.00000E+00
     2  4.39255E-02  2.99521E-01  0.00000E+00  1.00000E+00
     3 -7.59843E-01 -4.20935E-01  0.00000E+00  1.00000E+00
     1  7.15047E-01  1.41294E-01  0.00000E+00  1.00000E+00
     2  3.17464E-02  2.51482E-01  0.00000E+00  1.00000E+00
     3 -7.46794E-01 -3.92775E-01  0.00000E+00  1.00000E+00
     1  7.10262E-01  1.61478E-01  0.00000E+00  1.00000E+00
     2  2.16502E-02  2.01913E-01  0.00000E+00  1.00000E+00
     3 -7.31912E-01 -3.63390E-01  0.00000E+00  1.00000E+00
     1  7.01485E-01  1.81625E-01  0.00000E+00  1.00000E+00
     2  1.34592E-02  1.51066E-01  0.00000E+00  1.00000E+00
     3 -7.14945E-01 -3.32691E-01  0.00000E+00  1.00000E+00
     1  6.88680E-01  2.01382E-01  0.00000E+00  1.00000E+00
     2  6.88346E-03  9.92140E-02  0.00000E+00  1.00000E+00
     3 -6.95564E-01 -3.00596E-01  0.00000E+00  1.00000E+00
     1  6.71856E-01  2.20389E-01  0.00000E+00  1.00000E+00
     2  1.49466E-03  4.66519E-02  0.00000E+00  1.00000E+00
     3 -6.73351E-01 -2.67040E-01  0.00000E+00  1.00000E+00
     1  6.51072E-01  2.38294E-01  0.00000E+00  1.00000E+00
     2 -3.29992E-03 -6.28576E-03  0.00000E+00  1.00000E+00
     3 -6.47772E-01 -2.32008E-01  0.00000E+00  1.00000E+00
     1  6.26431E-01  2.54769E-01  0.00000E+00  1.00000E+00
     2 -8.27813E-03 -5.92006E-02  0.00000E+00  1.00000E+00
     3 -6.18153E-01 -1.95569E-01  0.00000E+00  1.00000E+00
     1  5.98072E-01  2.69523E-01  0.00000E+00  1.00000E+00
     2 -1.44088E-02 -1.11578E-01  0.00000E+00  1.00000E+00
     3 -5.83663E-01 -1.57945E-01  0.00000E+00  1.00000E+00
     1  5.66149E-01  2.82312E-01  0.00000E+00  1.00000E+00
     2 -2.28250E-02 -1.62703E-01  0.00000E+00  1.00000E+00
     3 -5.43324E-01 -1.19609E-01  0.00000E+00  1.00000E+00
