#Index            X            Y            Z         Mass         Time
     1  2.54324E-02 -2.38112E-02  0.00000E+00  1.00000E+00  5.29900E+00
     2 -9.82547E-01 -2.31031E-01  0.00000E+00  1.00000E+00  5.29900E+00
     3  9.56638E-01  2.54842E-01  0.00000E+00  1.00000E+00  5.29900E+00
     1  1.19768E-01 -1.08860E-01  0.00000E+00  1.00000E+00  5.39900E+00
     2 -1.02035E+00 -1.86037E-01  0.00000E+00  1.00000E+00  5.39900E+00
     3  9.00091E-01  2.94897E-01  0.00000E+00  1.00000E+00  5.39900E+00
     1  2.17874E-01 -1.88423E-01  0.00000E+00  1.00000E+00  5.49900E+00
     2 -1.04801E+00 -1.39853E-01  0.00000E+00  1.00000E+00  5.49900E+00
     3  8.29637E-01  3.28276E-01  0.00000E+00  1.00000E+00  5.49900E+00
     1  3.21484E-01 -2.57649E-01  0.00000E+00  1.00000E+00  5.59900E+00
     2 -1.06682E+00 -9.32287E-02  0.00000E+00  1.00000E+00  5.59900E+00
     3  7.44832E-01  3.50878E-01  0.00000E+00  1.00000E+00  5.59900E+00
     1  4.30156E-01 -3.11401E-01  0.00000E+00  1.00000E+00  5.69900E+00
     2 -1.07773E+00 -4.65026E-02  0.00000E+00  1.00000E+00  5.69900E+00
     3  6.47060E-01  3.57903E-01  0.00000E+00  1.00000E+00  5.69900E+00
     1  5.40653E-01 -3.45421E-01  0.00000E+00  1.00000E+00  5.79900E+00
     2 -1.08130E+00  2.21177E-04  0.00000E+00  1.00000E+00  5.79900E+00
     3  5.40127E-01  3.45200E-01  0.00000E+00  1.00000E+00  5.79900E+00
     1  6.47564E-01 -3.58023E-01  0.00000E+00  1.00000E+00  5.89900E+00
     2 -1.07773E+00  4.69444E-02  0.00000E+00  1.00000E+00  5.89900E+00
     3  4.29634E-01  3.11079E-01  0.00000E+00  1.00000E+00  5.89900E+00
     1  7.45289E-01 -3.50912E-01  0.00000E+00  1.00000E+00  5.99900E+00
     2 -1.06682E+00  9.36684E-02  0.00000E+00  1.00000E+00  5.99900E+00
     3  3.20988E-01  2.57244E-01  0.00000E+00  1.00000E+00  5.99900E+00
     1  8.30036E-01 -3.28248E-01  0.00000E+00  1.00000E+00  6.09900E+00
     2 -1.04800E+00  1.40288E-01  0.00000E+00  1.00000E+00  6.09900E+00
     3  2.17414E-01  1.87960E-01  0.00000E+00  1.00000E+00  6.09900E+00
     1  9.00432E-01 -2.94827E-01  0.00000E+00  1.00000E+00  6.19900E+00
     2 -1.02033E+00  1.86463E-01  0.00000E+00  1.00000E+00  6.19900E+00
     3  1.19340E-01  1.08364E-01  0.00000E+00  1.00000E+00  6.19900E+00
     1  9.56926E-01 -2.54748E-01  0.00000E+00  1.00000E+00  6.29900E+00
     2 -9.82519E-01  2.31441E-01  0.00000E+00  1.00000E+00  6.29900E+00
     3  2.50261E-02  2.33066E-02  0.00000E+00  1.00000E+00  6.29900E+00
     1  1.00088E+00 -2.10946E-01  0.00000E+00  1.00000E+00  6.39900E+00
     2 -9.33052E-01  2.73828E-01  0.00000E+00  1.00000E+00  6.39900E+00
     3 -6.84261E-02 -6.28756E-02  0.00000E+00  1.00000E+00  6.39900E+00
     1  1.03387E+00 -1.65290E-01  0.00000E+00  1.00000E+00  6.49900E+00
     2 -8.70369E-01  3.11292E-01  0.00000E+00  1.00000E+00  6.49900E+00
     3 -1.64150E-01 -1.45987E-01  0.00000E+00  1.00000E+00  6.49900E+00
     1  1.05736E+00 -1.18847E-01  0.00000E+00  1.00000E+00  6.59900E+00
