#Index            X            Y            Z         Mass         Time
     1  1.51971E-01  4.02577E-01  0.00000E+00  1.00000E+00  3.35900E+00
     2  5.51972E-01  1.39705E-01  0.00000E+00  1.00000E+00  3.35900E+00
     3 -7.03943E-01 -5.42282E-01  0.00000E+00  1.00000E+00  3.35900E+00
     1  1.22852E-01  3.82552E-01  0.00000E+00  1.00000E+00  3.39900E+00
     2  5.56003E-01  1.91469E-01  0.00000E+00  1.00000E+00  3.39900E+00
     3 -6.78855E-01 -5.74021E-01  0.00000E+00  1.00000E+00  3.39900E+00
     1  9.95943E-02  3.58871E-01  0.00000E+00  1.00000E+00  3.43900E+00
     2  5.52869E-01  2.45702E-01  0.00000E+00  1.00000E+00  3.43900E+00
     3 -6.52463E-01 -6.04573E-01  0.00000E+00  1.00000E+00  3.43900E+00
     1  8.27770E-02  3.32584E-01  0.00000E+00  1.00000E+00  3.47900E+00
     2  5.42034E-01  3.01274E-01  0.00000E+00  1.00000E+00  3.47900E+00
     3 -6.24811E-01 -6.33858E-01  0.00000E+00  1.00000E+00  3.47900E+00
     1  7.28158E-02  3.04895E-01  0.00000E+00  1.00000E+00  3.51900E+00
     2  5.23126E-01  3.56900E-01  0.00000E+00  1.00000E+00  3.51900E+00
     3 -5.95942E-01 -6.61795E-01  0.00000E+00  1.00000E+00  3.51900E+00
     1  6.99072E-02  2.77157E-01  0.00000E+00  1.00000E+00  3.55900E+00
     2  4.95990E-01  4.11153E-01  0.00000E+00  1.00000E+00  3.55900E+00
     3 -5.65897E-01 -6.88311E-01  0.00000E+00  1.00000E+00  3.55900E+00
     1  7.39617E-02  2.50829E-01  0.00000E+00  1.00000E+00  3.59900E+00
     2  4.60757E-01  4.62505E-01  0.00000E+00  1.00000E+00  3.59900E+00
     3 -5.34718E-01 -7.13334E-01  0.00000E+00  1.00000E+00  3.59900E+00
     1  8.45470E-02  2.27405E-01  0.00000E+00  1.00000E+00  3.63900E+00
     2  4.17900E-01  5.09398E-01  0.00000E+00  1.00000E+00  3.63900E+00
     3 -5.02447E-01 -7.36803E-01  0.00000E+00  1.00000E+00  3.63900E+00
     1  1.00856E-01  2.08313E-01  0.00000E+00  1.00000E+00  3.67900E+00
     2  3.68271E-01  5.50351E-01  0.00000E+00  1.00000E+00  3.67900E+00
     3 -4.69127E-01 -7.58664E-01  0.00000E+00  1.00000E+00  3.67900E+00
     1  1.21724E-01  1.94788E-01  0.00000E+00  1.00000E+00  3.71900E+00
     2  3.13081E-01  5.84086E-01  0.00000E+00  1.00000E+00  3.71900E+00
     3 -4.34806E-01 -7.78874E-01  0.00000E+00  1.00000E+00  3.71900E+00
     1  1.45697E-01  1.87756E-01  0.00000E+00  1.00000E+00  3.75900E+00
     2  2.53838E-01  6.09644E-01  0.00000E+00  1.00000E+00  3.75900E+00
     3 -3.99535E-01 -7.97400E-01  0.00000E+00  1.00000E+00  3.75900E+00
     1  1.71151E-01  1.87756E-01  0.00000E+00  1.00000E+00  3.79900E+00
     2  1.92223E-01  6.26464E-01  0.00000E+00  1.00000E+00  3.79900E+00
     3 -3.63374E-01 -8.14220E-01  0.00000E+00  1.00000E+00  3.79900E+00
     1  1.96426E-01  1.94913E-01  0.00000E+00  1.00000E+00  3.83900E+00
     2  1.29961E-01  6.34406E-01  0.00000E+00  1.00000E+00  3.83900E+00
     3 -3.26388E-01 -8.29319E-01  0.00000E+00  1.00000E+00  3.83900E+00
     1  2.19957E-01  2.08975E-01  0.00000E+00  1.00000E+00  3.87900E+00
     2  6.86930E-02  6.33716E-01  0.00000E+00  1.00000E+00  3.87900E+00
     3 -2.88650E-01 -8.42691E-01  0.00000E+00  1.00000E+00  3.87900E+00
     1  2.40355E-01  2.29377E-01  0.00000E+00  1.00000E+00  3.91900E+00
     2  9.88307E-03  6.24958E-01  0.00000E+00  1.00000E+00  3.91900E+00
     3 -2.50238E-01 -8.54334E-01  0.00000E+00  1.00000E+00  3.91900E+00
     1  2.56465E-01  2.55333E-01  0.00000E+00  1.00000E+00  3.95900E+00
     2 -4.52267E-02  6.08916E-01  0.00000E+00  1.00000E+00  3.95900E+00
     3 -2.11238E-01 -8.64249E-01  0.00000E+00  1.00000E+00  3.95900E+00
     1  2.67368E-01  2.85914E-01  0.00000E+00  1.00000E+00  3.99900E+00
     2 -9.56295E-02  5.86524E-01  0.00000E+00  1.00000E+00  3.99900E+00
     3 -1.71738E-01 -8.72438E-01  0.00000E+00  1.00000E+00  3.99900E+00
     1  2.72370E-01  3.20111E-01  0.00000E+00  1.00000E+00  4.03900E+00
     2 -1.40540E-01  5.58792E-01  0.00000E+00  1.00000E+00  4.03900E+00
     3 -1.31829E-01 -8.78903E-01  0.00000E+00  1.00000E+00  4.03900E+00
     1  2.70977E-01  3.56881E-01  0.00000E+00  1.00000E+00  4.07900E+00
     2 -1.79370E-01  5.26766E-01  0.00000E+00  1.00000E+00  4.07900E+00
     3 -9.16064E-02 -8.83646E-01  0.00000E+00  1.00000E+00  4.07900E+00
     1  2.62866E-01  3.95169E-01  0.00000E+00  1.00000E+00  4.11900E+00
     2 -2.11701E-01  4.91502E-01  0.00000E+00  1.00000E+00  4.11900E+00
     3 -5.11644E-02 -8.86671E-01  0.00000E+00  1.00000E+00  4.11900E+00
     1  2.47860E-01  4.33922E-01  0.00000E+00  1.00000E+00  4.15900E+00
     2 -2.37260E-01  4.54056E-01  0.00000E+00  1.00000E+00  4.15900E+00
     3 -1.06001E-02 -8.87978E-01  0.00000E+00  1.00000E+00  4.15900E+00
     1  2.25914E-01  4.72092E-01  0.00000E+00  1.00000E+00  4.19900E+00
     2 -2.55903E-01  4.15476E-01  0.00000E+00  1.00000E+00  4.19900E+00
     3  2.99896E-02 -8.87568E-01  0.00000E+00  1.00000E+00  4.19900E+00
     1  1.97105E-01  5.08629E-01  0.00000E+00  1.00000E+00  4.23900E+00
