#Index            X            Y            Z         Mass         Time
     2  1.76384E-01 -2.98235E-01  0.00000E+00  1.00000E+00  4.19900E+00
     3  4.84608E-01 -1.71148E+00  0.00000E+00  1.00000E+00  4.19900E+00
     1 -6.52454E-01  2.01329E+00  0.00000E+00  1.00000E+00  4.29900E+00
     2  8.88745E-02 -3.25597E-01  0.00000E+00  1.00000E+00  4.29900E+00
     3  5.63580E-01 -1.68769E+00  0.00000E+00  1.00000E+00  4.29900E+00
     1 -6.43210E-01  2.01464E+00  0.00000E+00  1.00000E+00  4.39900E+00
     2  2.44089E-03 -3.55904E-01  0.00000E+00  1.00000E+00  4.39900E+00
     3  6.40769E-01 -1.65874E+00  0.00000E+00  1.00000E+00  4.39900E+00
     1 -6.33312E-01  2.01378E+00  0.00000E+00  1.00000E+00  4.49900E+00
     2 -8.23455E-02 -3.88869E-01  0.00000E+00  1.00000E+00  4.49900E+00
     3  7.15657E-01 -1.62491E+00  0.00000E+00  1.00000E+00  4.49900E+00
     1 -6.22815E-01  2.01069E+00  0.00000E+00  1.00000E+00  4.59900E+00
     2 -1.65004E-01 -4.24107E-01  0.00000E+00  1.00000E+00  4.59900E+00
     3  7.87818E-01 -1.58658E+00  0.00000E+00  1.00000E+00  4.59900E+00
     1 -6.11772E-01  2.00537E+00  0.00000E+00  1.00000E+00  4.69900E+00
     2 -2.45167E-01 -4.61164E-01  0.00000E+00  1.00000E+00  4.69900E+00
     3  8.56939E-01 -1.54421E+00  0.00000E+00  1.00000E+00  4.69900E+00
     1 -6.00234E-01  1.99784E+00  0.00000E+00  1.00000E+00  4.79900E+00
     2 -3.22589E-01 -4.99568E-01  0.00000E+00  1.00000E+00  4.79900E+00
     3  9.22823E-01 -1.49827E+00  0.00000E+00  1.00000E+00  4.79900E+00
     1 -5.88245E-01  1.98811E+00  0.00000E+00  1.00000E+00  4.89900E+00
     2 -3.97132E-01 -5.38856E-01  0.00000E+00  1.00000E+00  4.89900E+00
     3  9.85377E-01 -1.44925E+00  0.00000E+00  1.00000E+00  4.89900E+00
     1 -5.75847E-01  1.97618E+00  0.00000E+00  1.00000E+00  4.99900E+00
     2 -4.68751E-01 -5.78602E-01  0.00000E+00  1.00000E+00  4.99900E+00
     3  1.04460E+00 -1.39758E+00  0.00000E+00  1.00000E+00  4.99900E+00
     1 -5.63076E-01  1.96209E+00  0.00000E+00  1.00000E+00  5.09900E+00
     2 -5.37467E-01 -6.18432E-01  0.00000E+00  1.00000E+00  5.09900E+00
     3  1.10054E+00 -1.34365E+00  0.00000E+00  1.00000E+00  5.09900E+00
     1 -5.49961E-01  1.94584E+00  0.00000E+00  1.00000E+00  5.19900E+00
     2 -6.03351E-01 -6.58027E-01  0.00000E+00  1.00000E+00  5.19900E+00
     3  1.15331E+00 -1.28781E+00  0.00000E+00  1.00000E+00  5.19900E+00
     1 -5.36527E-01  1.92745E+00  0.00000E+00  1.00000E+00  5.29900E+00
     2 -6.66503E-01 -6.97122E-01  0.00000E+00  1.00000E+00  5.29900E+00
     3  1.20303E+00 -1.23033E+00  0.00000E+00  1.00000E+00  5.29900E+00
     1 -5.22793E-01  1.90694E+00  0.00000E+00  1.00000E+00  5.39900E+00
     2 -7.27040E-01 -7.35499E-01  0.00000E+00  1.00000E+00  5.39900E+00
     3  1.24983E+00 -1.17144E+00  0.00000E+00  1.00000E+00  5.39900E+00
     1 -5.08773E-01  1.88433E+00  0.00000E+00  1.00000E+00  5.49900E+00
     2 -7.85084E-01 -7.72985E-01  0.00000E+00  1.00000E+00  5.49900E+00
     3  1.29386E+00 -1.11135E+00  0.00000E+00  1.00000E+00  5.49900E+00
     1 -4.94475E-01  1.85962E+00  0.00000E+00  1.00000E+00  5.59900E+00
     2 -8.40758E-01 -8.09442E-01  0.00000E+00  1.00000E+00  5.59900E+00
     3  1.33523E+00 -1.05018E+00  0.00000E+00  1.00000E+00  5.59900E+00
     1 -4.79904E-01  1.83283E+00  0.00000E+00  1.00000E+00  5.69900E+00
     2 -8.94180E-01 -8.44761E-01  0.00000E+00  1.00000E+00  5.69900E+00
     3  1.37408E+00 -9.88069E-01  0.00000E+00  1.00000E+00  5.69900E+00
     1 -4.65059E-01  1.80396E+00  0.00000E+00  1.00000E+00  5.79900E+00
     2 -9.45461E-01 -8.78858E-01  0.00000E+00  1.00000E+00  5.79900E+00
     3  1.41052E+00 -9.25098E-01  0.00000E+00  1.00000E+00  5.79900E+00
     1 -4.49935E-01  1.77301E+00  0.00000E+00  1.00000E+00  5.89900E+00
     2 -9.94703E-01 -9.11667E-01  0.00000E+00  1.00000E+00  5.89900E+00
     3  1.44464E+00 -8.61340E-01  0.00000E+00  1.00000E+00  5.89900E+00
     1 -4.34520E-01  1.73998E+00  0.00000E+00  1.00000E+00  5.99900E+00
     2 -1.04200E+00 -9.43135E-01  0.00000E+00  1.00000E+00  5.99900E+00
     3  1.47652E+00 -7.96844E-01  0.00000E+00  1.00000E+00  5.99900E+00
     1 -4.18801E-01  1.70487E+00  0.00000E+00  1.00000E+00  6.09900E+00
     2 -1.08744E+00 -9.73225E-01  0.00000E+00  1.00000E+00  6.09900E+00
     3  1.50624E+00 -7.31646E-01  0.00000E+00  1.00000E+00  6.09900E+00
     1 -4.02756E-01  1.66768E+00  0.00000E+00  1.00000E+00  6.19900E+00
     2 -1.13109E+00 -1.00191E+00  0.00000E+00  1.00000E+00  6.19900E+00
     3  1.53384E+00 -6.65770E-01  0.00000E+00  1.00000E+00  6.19900E+00
     1 -3.86359E-01  1.62838E+00  0.00000E+00  1.00000E+00  6.29900E+00
     2 -1.17302E+00 -1.02915E+00  0.00000E+00  1.00000E+00  6.29900E+00
     3  1.55938E+00 -5.99231E-01  0.00000E+00  1.00000E+00  6.29900E+00
     1 -3.69580E-01  1.58698E+00  0.00000E+00  1.00000E+00  6.39900E+00
     2 -1.21329E+00 -1.05495E+00  0.00000E+00  1.00000E+00  6.39900E+00
     3  1.58286E+00 -5.32033E-01  0.00000E+00  1.00000E+00  6.39900E+00
     1 -3.52379E-01  1.54345E+00  0.00000E+00  1.00000E+00  6.49900E+00
     2 -1.25194E+00 -1.07928E+00  0.00000E+00  1.00000E+00  6.49900E+00
     3  1.60432E+00 -4.64175E-01  0.00000E+00  1.00000E+00  6.49900E+00
     1 -3.34712E-01  1.49779E+00  0.00000E+00  1.00000E+00  6.59900E+00
     2 -1.28903E+00 -1.10213E+00  0.00000E+00  1.00000E+00  6.59900E+00
     3  1.62375E+00 -3.95653E-01  0.00000E+00  1.00000E+00  6.59900E+00
     1 -3.16524E-01  1.44996E+00  0.00000E+00  1.00000E+00  6.69900E+00
     2 -1.32459E+00 -1.12350E+00  0.00000E+00  1.00000E+00  6.69900E+00
     3  1.64112E+00 -3.26457E-01  0.00000E+00  1.00000E+00  6.69900E+00
     1 -2.97753E-01  1.39995E+00  0.00000E+00  1.00000E+00  6.79900E+00
     2 -1.35865E+00 -1.14337E+00  0.00000E+00  1.00000E+00  6.79900E+00
     3  1.65640E+00 -2.56574E-01  0.00000E+00  1.00000E+00  6.79900E+00
     1 -2.78326E-01  1.34774E+00  0.00000E+00  1.00000E+00  6.89900E+00
     2 -1.39123E+00 -1.16175E+00  0.00000E+00  1.00000E+00  6.89900E+00
     3  1.66955E+00 -1.85991E-01  0.00000E+00  1.00000E+00  6.89900E+00
     1 -2.58157E-01  1.29331E+00  0.00000E+00  1.00000E+00  6.99900E+00
     2 -1.42234E+00 -1.17861E+00  0.00000E+00  1.00000E+00  6.99900E+00
     3  1.68050E+00 -1.14697E-01  0.00000E+00  1.00000E+00  6.99900E+00
     1 -2.37148E-01  1.23665E+00  0.00000E+00  1.00000E+00  7.09900E+00
     2 -1.45201E+00 -1.19396E+00  0.00000E+00  1.00000E+00  7.09900E+00
     3  1.68916E+00 -4.26805E-02  0.00000E+00  1.00000E+00  7.09900E+00
     1 -2.15186E-01  1.17774E+00  0.00000E+00  1.00000E+00  7.19900E+00
     2 -1.48023E+00 -1.20780E+00  0.00000E+00  1.00000E+00  7.19900E+00
     3  1.69542E+00  3.00623E-02  0.00000E+00  1.00000E+00  7.19900E+00
     1 -1.92139E-01  1.11658E+00  0.00000E+00  1.00000E+00  7.29900E+00
     2 -1.50701E+00 -1.22011E+00  0.00000E+00  1.00000E+00  7.29900E+00
     3  1.69915E+00  1.03528E-01  0.00000E+00  1.00000E+00  7.29900E+00
     1 -1.67857E-01  1.05319E+00  0.00000E+00  1.00000E+00  7.39900E+00
     2 -1.53233E+00 -1.23089E+00  0.00000E+00  1.00000E+00  7.39900E+00
     3  1.70019E+00  1.77701E-01  0.00000E+00  1.00000E+00  7.39900E+00
     1 -1.42171E-01  9.87585E-01  0.00000E+00  1.00000E+00  7.49900E+00
     2 -1.55619E+00 -1.24013E+00  0.00000E+00  1.00000E+00  7.49900E+00
     3  1.69837E+00  2.52547E-01  0.00000E+00  1.00000E+00  7.49900E+00
     1 -1.14888E-01  9.19830E-01  0.00000E+00  1.00000E+00  7.59900E+00
     2 -1.57858E+00 -1.24784E+00  0.00000E+00  1.00000E+00  7.59900E+00
     3  1.69347E+00  3.28010E-01  0.00000E+00  1.00000E+00  7.59900E+00
     1 -8.57963E-02  8.50008E-01  0.00000E+00  1.00000E+00  7.69900E+00
     2 -1.59946E+00 -1.25401E+00  0.00000E+00  1.00000E+00  7.69900E+00
     3  1.68526E+00  4.04000E-01  0.00000E+00  1.00000E+00  7.69900E+00
     1 -5.46658E-02  7.78250E-01  0.00000E+00  1.00000E+00  7.79900E+00
     2 -1.61881E+00 -1.25863E+00  0.00000E+00  1.00000E+00  7.79900E+00
     3  1.67348E+00  4.80385E-01  0.00000E+00  1.00000E+00  7.79900E+00
     1 -2.12541E-02  7.04743E-01  0.00000E+00  1.00000E+00  7.89900E+00
     2 -1.63661E+00 -1.26172E+00  0.00000E+00  1.00000E+00  7.89900E+00
     3  1.65786E+00  5.56979E-01  0.00000E+00  1.00000E+00  7.89900E+00
     1  1.46824E-02  6.29741E-01  0.00000E+00  1.00000E+00  7.99900E+00
     2 -1.65280E+00 -1.26328E+00  0.00000E+00  1.00000E+00  7.99900E+00
     3  1.63812E+00  6.33535E-01  0.00000E+00  1.00000E+00  7.99900E+00
     1  5.33713E-02  5.53575E-01  0.00000E+00  1.00000E+00  8.09900E+00
     2 -1.66735E+00 -1.26330E+00  0.00000E+00  1.00000E+00  8.09900E+00
     3  1.61398E+00  7.09729E-01  0.00000E+00  1.00000E+00  8.09900E+00
     1  9.50015E-02  4.76662E-01  0.00000E+00  1.00000E+00  8.19900E+00
     2 -1.68022E+00 -1.26182E+00  0.00000E+00  1.00000E+00  8.19900E+00
     3  1.58522E+00  7.85161E-01  0.00000E+00  1.00000E+00  8.19900E+00
     1  1.39695E-01  3.99496E-01  0.00000E+00  1.00000E+00  8.29900E+00
     2 -1.69137E+00 -1.25885E+00  0.00000E+00  1.00000E+00  8.29900E+00
     3  1.55167E+00  8.59354E-01  0.00000E+00  1.00000E+00  8.29900E+00
     1  1.87475E-01  3.22638E-01  0.00000E+00  1.00000E+00  8.39900E+00
     2 -1.70074E+00 -1.25441E+00  0.00000E+00  1.00000E+00  8.39900E+00
