        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5          x6          y6          z6          x7          y7          z7          x8          y8          z8          x9          y9          z9         x10         y10         z10         x11         y11         z11         x12         y12         z12         x13         y13         z13         x14         y14         z14         x15         y15         z15         x16         y16         z16         x17         y17         z17         x18         y18         z18         x19         y19         z19         x20         y20         z20         x21         y21         z21         x22         y22         z22         x23         y23         z23         x24         y24         z24         x25         y25         z25         x26         y26         z26         x27         y27         z27         x28         y28         z28         x29         y29         z29         x30         y30         z30         x31         y31         z31         x32         y32         z32         x33         y33         z33         x34         y34         z34         x35         y35         z35         x36         y36         z36         x37         y37         z37         x38         y38         z38         x39         y39         z39         x40         y40         z40         x41         y41         z41         x42         y42         z42         x43         y43         z43         x44         y44         z44         x45         y45         z45         x46         y46         z46         x47         y47         z47         x48         y48         z48         x49         y49         z49         x50         y50         z50 
       39.48 -2.4633E-01 -9.6251E-01  1.6740E+00 -3.2912E+00 -6.2930E-01  1.0069E+00 -2.5281E+00 -5.6542E-01  2.0059E+00 -4.5499E+00 -6.3404E+00 -3.3876E+00  7.0403E-01  1.1386E+00  1.8766E+00 -1.0138E+01 -1.3963E+00  5.8653E+00 -3.8178E+00  4.4372E-01 -5.3784E-01 -6.2586E+00  2.8130E+00  2.8057E+00 -1.8033E-01 -1.4378E+00  1.5868E+00 -3.9988E+00 -3.3600E-01  1.5267E+00 -5.0425E+00 -2.1599E+00  1.3577E+00 -4.1957E+00 -6.2557E+00  1.8501E+00 -2.9764E+00  1.7899E-01  1.6303E+00 -3.8313E+00 -8.8489E-01  2.1479E+00 -3.5847E+00 -4.5046E-01  2.2132E+00 -3.1638E+00  5.9924E-01  1.4773E+00  1.0495E+00 -1.0824E+01  8.5741E+00 -8.1299E+00 -3.2837E+01  1.0881E+01 -2.8703E+00 -5.5712E-01  2.3081E+00 -7.3509E+00  7.7756E-01  1.1799E-01 -7.6807E+00 -4.8454E-02  4.8491E+00 -3.2442E+00 -4.1040E-01  1.4504E+00 -1.4690E+01 -5.8803E+01  1.2162E+01 -1.3442E+00  6.5276E-01  1.9137E+00 -3.3248E+00 -1.4544E+00  1.8916E+00 -3.4383E+00  2.0414E+00  4.7567E-01 -5.9132E+00 -5.0476E+00  5.8648E-01 -4.1772E+00 -1.2787E+00  2.1338E+00  3.1093E+01  8.3576E+00  3.4331E+01 -4.5657E+00  3.6189E+00  1.9653E-01 -3.6222E+00  3.3934E-01  2.5107E+00 -4.7658E+00 -1.4148E+00  3.1954E+00 -3.1951E+00 -2.4470E-01  1.8920E+00  2.6658E+00 -1.3356E+01  5.8604E+00 -4.6616E+00 -3.3301E+00  3.4737E-01 -1.0226E+00 -7.9206E-01  2.6069E+00  3.6807E+00 -1.1758E+00  3.4584E+00 -3.5355E+00 -1.1154E+00  1.6894E+00 -4.2915E+00  8.7173E-02  2.0279E+00 -4.8584E+00 -6.7703E-01  2.5202E+00 -5.2674E+00  3.5305E-01 -1.7301E+00 -2.4942E+00 -3.7671E-01  8.8559E-01 -2.6532E+00 -2.2856E+00 -1.9322E+00 -1.9923E+00  1.5603E+00  4.6544E+00 -7.5231E+00  2.9419E+00  1.4319E-01  9.9487E+00  5.7213E+00 -8.9904E+00 -3.4193E+00  1.6551E-01  2.1854E+00 -9.5491E+00  1.7686E+01  1.0893E+01 -4.9462E+00  1.2921E+01 -3.6270E+00 -2.9372E+00  3.8663E-02  1.5621E+00
       39.59 -2.5971E-01 -9.4658E-01  1.6847E+00 -3.3118E+00 -5.9478E-01  1.0547E+00 -2.5341E+00 -5.8994E-01  1.9970E+00 -4.5568E+00 -6.3445E+00 -3.3975E+00  6.8106E-01  1.1114E+00  1.8808E+00 -1.0195E+01 -1.3949E+00  5.9034E+00 -3.8582E+00  4.3821E-01 -5.1336E-01 -6.2964E+00  2.8345E+00  2.8125E+00 -2.3677E-01 -1.4157E+00  1.5976E+00 -3.9681E+00 -2.6178E-01  1.5366E+00 -5.0389E+00 -2.1632E+00  1.3128E+00 -4.2030E+00 -6.2707E+00  1.8442E+00 -2.9917E+00  1.7076E-01  1.6143E+00 -3.8730E+00 -8.8389E-01  2.1049E+00 -3.5252E+00 -4.3900E-01  2.2427E+00 -3.1590E+00  6.2803E-01  1.5001E+00  1.0426E+00 -1.0837E+01  8.5874E+00 -8.1528E+00 -3.2921E+01  1.0908E+01 -2.9123E+00 -6.1953E-01  2.3017E+00 -7.3768E+00  7.9111E-01  1.0514E-01 -7.7003E+00 -4.2415E-02  4.8761E+00 -3.2857E+00 -3.7697E-01  1.5106E+00 -1.4759E+01 -5.9100E+01  1.2219E+01 -1.3366E+00  6.2063E-01  1.9669E+00 -3.3889E+00 -1.4500E+00  1.9057E+00 -3.4275E+00  1.9989E+00  4.9019E-01 -5.9217E+00 -5.0701E+00  5.7581E-01 -4.1964E+00 -1.2810E+00  2.1515E+00  3.1182E+01  8.3834E+00  3.4428E+01 -4.5568E+00  3.5946E+00  2.2907E-01 -3.6863E+00  3.7221E-01  2.4603E+00 -4.8135E+00 -1.3888E+00  3.1707E+00 -3.1689E+00 -2.5488E-01  1.8599E+00  2.6575E+00 -1.3376E+01  5.8791E+00 -4.6369E+00 -3.3121E+00  3.8666E-01 -1.0055E+00 -7.5462E-01  2.5903E+00  3.7028E+00 -1.1666E+00  3.4762E+00 -3.5831E+00 -1.1365E+00  1.6452E+00 -4.3206E+00  1.4219E-02  2.0131E+00 -4.8633E+00 -6.9132E-01  2.5304E+00 -5.3010E+00  3.3287E-01 -1.7367E+00 -2.5015E+00 -3.8791E-01  8.9525E-01 -2.6268E+00 -2.3030E+00 -1.9842E+00 -1.9602E+00  1.5773E+00  4.7033E+00 -7.5314E+00  2.9327E+00  1.5880E-01  9.9697E+00  5.7277E+00 -9.0104E+00 -3.4307E+00  2.1661E-01  2.1633E+00 -9.5753E+00  1.7724E+01  1.0919E+01 -4.9659E+00  1.2978E+01 -3.6492E+00 -2.9666E+00  7.6751E-02  1.6442E+00
       39.70 -2.7388E-01 -9.3049E-01  1.6955E+00 -3.3319E+00 -5.5852E-01  1.1067E+00 -2.5442E+00 -6.1308E-01  1.9878E+00 -4.5637E+00 -6.3484E+00 -3.4073E+00  6.5759E-01  1.0840E+00  1.8850E+00 -1.0253E+01 -1.3935E+00  5.9415E+00 -3.8984E+00  4.3244E-01 -4.8797E-01 -6.3339E+00  2.8556E+00  2.8191E+00 -2.9394E-01 -1.3922E+00  1.6087E+00 -3.9344E+00 -1.8787E-01  1.5483E+00 -5.0344E+00 -2.1659E+00  1.2682E+00 -4.2102E+00 -6.2854E+00  1.8382E+00 -3.0048E+00  1.4316E-01  1.6085E+00 -3.9130E+00 -8.8195E-01  2.0607E+00 -3.4637E+00 -4.2689E-01  2.2686E+00 -3.1537E+00  6.5192E-01  1.5242E+00  1.0356E+00 -1.0850E+01  8.6007E+00 -8.1758E+00 -3.3005E+01  1.0935E+01 -2.9553E+00 -6.8005E-01  2.2910E+00 -7.4022E+00  8.0461E-01  9.2432E-02 -7.7196E+00 -3.6397E-02  4.9029E+00 -3.3257E+00 -3.4104E-01  1.5759E+00 -1.4829E+01 -5.9398E+01  1.2276E+01 -1.3301E+00  5.8784E-01  2.0198E+00 -3.4540E+00 -1.4422E+00  1.9193E+00 -3.4167E+00  1.9556E+00  5.0516E-01 -5.9300E+00 -5.0924E+00  5.6522E-01 -4.2139E+00 -1.2815E+00  2.1685E+00  3.1272E+01  8.4091E+00  3.4526E+01 -4.5478E+00  3.5700E+00  2.6174E-01 -3.7491E+00  4.0257E-01  2.4070E+00 -4.8603E+00 -1.3619E+00  3.1448E+00 -3.1431E+00 -2.6457E-01  1.8254E+00  2.6491E+00 -1.3396E+01  5.8977E+00 -4.6121E+00 -3.2936E+00  4.2625E-01 -9.8942E-01 -7.1690E-01  2.5730E+00  3.7247E+00 -1.1575E+00  3.4939E+00 -3.6296E+00 -1.1560E+00  1.6033E+00 -4.3469E+00 -6.0254E-02  1.9975E+00 -4.8663E+00 -7.0571E-01  2.5398E+00 -5.3344E+00  3.1264E-01 -1.7427E+00 -2.5105E+00 -3.9869E-01  9.0725E-01 -2.6005E+00 -2.3203E+00 -2.0358E+00 -1.9282E+00  1.5940E+00  4.7518E+00 -7.5394E+00  2.9234E+00  1.7449E-01  9.9905E+00  5.7341E+00 -9.0304E+00 -3.4410E+00  2.6452E-01  2.1386E+00 -9.6015E+00  1.7761E+01  1.0945E+01 -4.9856E+00  1.3036E+01 -3.6713E+00 -3.0093E+00  1.5113E-01  1.7070E+00
       39.81 -2.8885E-01 -9.1425E-01  1.7064E+00 -3.3518E+00 -5.2050E-01  1.1631E+00 -2.5585E+00 -6.3481E-01  1.9784E+00 -4.5705E+00 -6.3523E+00 -3.4169E+00  6.3362E-01  1.0564E+00  1.8892E+00 -1.0310E+01 -1.3921E+00  5.9795E+00 -3.9384E+00  4.2640E-01 -4.6165E-01 -6.3712E+00  2.8765E+00  2.8256E+00 -3.5174E-01 -1.3673E+00  1.6201E+00 -3.8976E+00 -1.1457E-01  1.5620E+00 -5.0291E+00 -2.1678E+00  1.2239E+00 -4.2174E+00 -6.2998E+00  1.8322E+00 -3.0206E+00  1.1116E-01  1.6248E+00 -3.9514E+00 -8.7946E-01  2.0157E+00 -3.4001E+00 -4.1438E-01  2.2907E+00 -3.1481E+00  6.7096E-01  1.5498E+00  1.0287E+00 -1.0863E+01  8.6139E+00 -8.1987E+00 -3.3090E+01  1.0962E+01 -2.9994E+00 -7.3820E-01  2.2766E+00 -7.4273E+00  8.1804E-01  7.9867E-02 -7.7387E+00 -3.0402E-02  4.9295E+00 -3.3623E+00 -3.0242E-01  1.6468E+00 -1.4898E+01 -5.9695E+01  1.2333E+01 -1.3248E+00  5.5441E-01  2.0726E+00 -3.5198E+00 -1.4309E+00  1.9323E+00 -3.4059E+00  1.9115E+00  5.2060E-01 -5.9381E+00 -5.1143E+00  5.5471E-01 -4.2296E+00 -1.2801E+00  2.1848E+00  3.1361E+01  8.4348E+00  3.4624E+01 -4.5388E+00  3.5450E+00  2.9456E-01 -3.8101E+00  4.3043E-01  2.3511E+00 -4.9063E+00 -1.3343E+00  3.1176E+00 -3.1192E+00 -2.7327E-01  1.7883E+00  2.6407E+00 -1.3415E+01  5.9164E+00 -4.5870E+00 -3.2746E+00  4.6615E-01 -9.7422E-01 -6.7892E-01  2.5552E+00  3.7465E+00 -1.1483E+00  3.5116E+00 -3.6750E+00 -1.1739E+00  1.5638E+00 -4.3703E+00 -1.3594E-01  1.9811E+00 -4.8675E+00 -7.2021E-01  2.5484E+00 -5.3676E+00  2.9234E-01 -1.7484E+00 -2.5212E+00 -4.0903E-01  9.2161E-01 -2.5743E+00 -2.3374E+00 -2.0870E+00 -1.8965E+00  1.6105E+00  4.7998E+00 -7.5472E+00  2.9138E+00  1.9026E-01  1.0011E+01  5.7405E+00 -9.0504E+00 -3.4502E+00  3.0925E-01  2.1110E+00 -9.6277E+00  1.7799E+01  1.0971E+01 -5.0053E+00  1.3094E+01 -3.6934E+00 -3.0544E+00  2.2558E-01  1.7230E+00
       39.92 -3.0464E-01 -8.9785E-01  1.7173E+00 -3.3711E+00 -4.8064E-01  1.2241E+00 -2.5768E+00 -6.5507E-01  1.9687E+00 -4.5774E+00 -6.3560E+00 -3.4265E+00  6.0915E-01  1.0285E+00  1.8934E+00 -1.0367E+01 -1.3906E+00  6.0174E+00 -3.9782E+00  4.2009E-01 -4.3441E-01 -6.4082E+00  2.8971E+00  2.8320E+00 -4.1008E-01 -1.3407E+00  1.6318E+00 -3.8575E+00 -4.2170E-02  1.5775E+00 -5.0231E+00 -2.1690E+00  1.1799E+00 -4.2246E+00 -6.3139E+00  1.8262E+00 -3.0410E+00  8.2235E-02  1.6501E+00 -3.9881E+00 -8.7664E-01  1.9702E+00 -3.3349E+00 -4.0178E-01  2.3085E+00 -3.1425E+00  6.8509E-01  1.5766E+00  1.0217E+00 -1.0876E+01  8.6272E+00 -8.2217E+00 -3.3174E+01  1.0989E+01 -3.0448E+00 -7.9347E-01  2.2587E+00 -7.4520E+00  8.3142E-01  6.7445E-02 -7.7575E+00 -2.4429E-02  4.9560E+00 -3.3929E+00 -2.6150E-01  1.7222E+00 -1.4968E+01 -5.9993E+01  1.2390E+01 -1.3206E+00  5.2035E-01  2.1252E+00 -3.5861E+00 -1.4164E+00  1.9446E+00 -3.3952E+00  1.8664E+00  5.3656E-01 -5.9460E+00 -5.1360E+00  5.4429E-01 -4.2436E+00 -1.2770E+00  2.2003E+00  3.1451E+01  8.4605E+00  3.4722E+01 -4.5296E+00  3.5195E+00  3.2751E-01 -3.8693E+00  4.5583E-01  2.2928E+00 -4.9512E+00 -1.3059E+00  3.0891E+00 -3.0990E+00 -2.7998E-01  1.7491E+00  2.6323E+00 -1.3435E+01  5.9351E+00 -4.5617E+00 -3.2550E+00  5.0636E-01 -9.5993E-01 -6.4067E-01  2.5368E+00  3.7681E+00 -1.1392E+00  3.5292E+00 -3.7194E+00 -1.1901E+00  1.5271E+00 -4.3906E+00 -2.1250E-01  1.9641E+00 -4.8669E+00 -7.3488E-01  2.5561E+00 -5.4005E+00  2.7198E-01 -1.7536E+00 -2.5335E+00 -4.1891E-01  9.3834E-01 -2.5482E+00 -2.3543E+00 -2.1378E+00 -1.8649E+00  1.6267E+00  4.8474E+00 -7.5547E+00  2.9040E+00  2.0612E-01  1.0032E+01  5.7468E+00 -9.0704E+00 -3.4582E+00  3.5072E-01  2.0805E+00 -9.6538E+00  1.7837E+01  1.0997E+01 -5.0249E+00  1.3151E+01 -3.7155E+00 -3.0970E+00  2.8137E-01  1.7222E+00
       40.03 -3.2126E-01 -8.8128E-01  1.7284E+00 -3.3897E+00 -4.3878E-01  1.2900E+00 -2.5990E+00 -6.7372E-01  1.9586E+00 -4.5842E+00 -6.3596E+00 -3.4359E+00  5.8415E-01  1.0005E+00  1.8976E+00 -1.0424E+01 -1.3891E+00  6.0552E+00 -4.0177E+00  4.1351E-01 -4.0623E-01 -6.4449E+00  2.9174E+00  2.8382E+00 -4.6887E-01 -1.3127E+00  1.6438E+00 -3.8138E+00  2.8966E-02  1.5950E+00 -5.0163E+00 -2.1695E+00  1.1362E+00 -4.2318E+00 -6.3278E+00  1.8201E+00 -3.0656E+00  5.2941E-02  1.6792E+00 -4.0229E+00 -8.7364E-01  1.9247E+00 -3.2683E+00 -3.8942E-01  2.3218E+00 -3.1372E+00  6.9417E-01  1.6047E+00  1.0147E+00 -1.0889E+01  8.6403E+00 -8.2446E+00 -3.3258E+01  1.1016E+01 -3.0911E+00 -8.4542E-01  2.2379E+00 -7.4763E+00  8.4474E-01  5.5166E-02 -7.7761E+00 -1.8478E-02  4.9822E+00 -3.4168E+00 -2.1907E-01  1.7990E+00 -1.5037E+01 -6.0291E+01  1.2447E+01 -1.3176E+00  4.8569E-01  2.1776E+00 -3.6530E+00 -1.3988E+00  1.9564E+00 -3.3844E+00  1.8205E+00  5.5305E-01 -5.9536E+00 -5.1575E+00  5.3394E-01 -4.2559E+00 -1.2721E+00  2.2150E+00  3.1541E+01  8.4863E+00  3.4820E+01 -4.5204E+00  3.4936E+00  3.6061E-01 -3.9265E+00  4.7878E-01  2.2324E+00 -4.9952E+00 -1.2767E+00  3.0592E+00 -3.0830E+00 -2.8317E-01  1.7099E+00  2.6238E+00 -1.3454E+01  5.9538E+00 -4.5363E+00 -3.2347E+00  5.4689E-01 -9.4655E-01 -6.0215E-01  2.5178E+00  3.7894E+00 -1.1300E+00  3.5467E+00 -3.7628E+00 -1.2048E+00  1.4932E+00 -4.4079E+00 -2.8967E-01  1.9467E+00 -4.8645E+00 -7.4977E-01  2.5631E+00 -5.4332E+00  2.5157E-01 -1.7583E+00 -2.5475E+00 -4.2832E-01  9.5750E-01 -2.5222E+00 -2.3710E+00 -2.1883E+00 -1.8335E+00  1.6426E+00  4.8946E+00 -7.5620E+00  2.8941E+00  2.2206E-01  1.0053E+01  5.7532E+00 -9.0904E+00 -3.4646E+00  3.8878E-01  2.0468E+00 -9.6800E+00  1.7874E+01  1.1022E+01 -5.0446E+00  1.3209E+01 -3.7375E+00 -3.1385E+00  3.2484E-01  1.7170E+00
       40.14 -3.3874E-01 -8.6455E-01  1.7395E+00 -3.4070E+00 -3.9470E-01  1.3611E+00 -2.6252E+00 -6.9059E-01  1.9480E+00 -4.5910E+00 -6.3630E+00 -3.4452E+00  5.5862E-01  9.7214E-01  1.9018E+00 -1.0481E+01 -1.3876E+00  6.0929E+00 -4.0570E+00  4.0666E-01 -3.7711E-01 -6.4814E+00  2.9375E+00  2.8442E+00 -5.2800E-01 -1.2832E+00  1.6562E+00 -3.7661E+00  9.8558E-02  1.6144E+00 -5.0086E+00 -2.1694E+00  1.0930E+00 -4.2390E+00 -6.3414E+00  1.8140E+00 -3.0938E+00  2.0404E-02  1.7103E+00 -4.0560E+00 -8.7053E-01  1.8795E+00 -3.2012E+00 -3.7738E-01  2.3303E+00 -3.1325E+00  6.9793E-01  1.6340E+00  1.0077E+00 -1.0902E+01  8.6535E+00 -8.2676E+00 -3.3343E+01  1.1044E+01 -3.1382E+00 -8.9384E-01  2.2146E+00 -7.5003E+00  8.5800E-01  4.3030E-02 -7.7944E+00 -1.2549E-02  5.0082E+00 -3.4352E+00 -1.7549E-01  1.8746E+00 -1.5107E+01 -6.0588E+01  1.2504E+01 -1.3156E+00  4.5045E-01  2.2296E+00 -3.7202E+00 -1.3781E+00  1.9676E+00 -3.3737E+00  1.7736E+00  5.7011E-01 -5.9611E+00 -5.1786E+00  5.2368E-01 -4.2664E+00 -1.2654E+00  2.2287E+00  3.1630E+01  8.5120E+00  3.4917E+01 -4.5111E+00  3.4674E+00  3.9385E-01 -3.9813E+00  4.9928E-01  2.1699E+00 -5.0381E+00 -1.2465E+00  3.0279E+00 -3.0704E+00 -2.8142E-01  1.6723E+00  2.6153E+00 -1.3474E+01  5.9724E+00 -4.5107E+00 -3.2139E+00  5.8774E-01 -9.3409E-01 -5.6335E-01  2.4982E+00  3.8107E+00 -1.1207E+00  3.5643E+00 -3.8054E+00 -1.2179E+00  1.4621E+00 -4.4225E+00 -3.6735E-01  1.9291E+00 -4.8603E+00 -7.6493E-01  2.5692E+00 -5.4656E+00  2.3111E-01 -1.7627E+00 -2.5633E+00 -4.3722E-01  9.7913E-01 -2.4963E+00 -2.3876E+00 -2.2384E+00 -1.8022E+00  1.6583E+00  4.9414E+00 -7.5690E+00  2.8839E+00  2.3808E-01  1.0074E+01  5.7596E+00 -9.1103E+00 -3.4694E+00  4.2318E-01  2.0097E+00 -9.7061E+00  1.7912E+01  1.1048E+01 -5.0643E+00  1.3266E+01 -3.7596E+00 -3.1799E+00  3.6089E-01  1.7108E+00
       40.25 -3.5708E-01 -8.4764E-01  1.7507E+00 -3.4220E+00 -3.4810E-01  1.4376E+00 -2.6551E+00 -7.0550E-01  1.9370E+00 -4.5977E+00 -6.3664E+00 -3.4544E+00  5.3256E-01  9.4359E-01  1.9060E+00 -1.0538E+01 -1.3861E+00  6.1306E+00 -4.0961E+00  3.9954E-01 -3.4704E-01 -6.5177E+00  2.9572E+00  2.8502E+00 -5.8741E-01 -1.2521E+00  1.6688E+00 -3.7141E+00  1.6642E-01  1.6360E+00 -5.0002E+00 -2.1687E+00  1.0501E+00 -4.2461E+00 -6.3547E+00  1.8079E+00 -3.1251E+00 -1.7227E-02  1.7420E+00 -4.0872E+00 -8.6735E-01  1.8350E+00 -3.1343E+00 -3.6551E-01  2.3339E+00 -3.1290E+00  6.9602E-01  1.6646E+00  1.0006E+00 -1.0914E+01  8.6666E+00 -8.2905E+00 -3.3427E+01  1.1071E+01 -3.1856E+00 -9.3880E-01  2.1892E+00 -7.5239E+00  8.7120E-01  3.1037E-02 -7.8125E+00 -6.6417E-03  5.0340E+00 -3.4488E+00 -1.3082E-01  1.9477E+00 -1.5176E+01 -6.0886E+01  1.2561E+01 -1.3147E+00  4.1463E-01  2.2814E+00 -3.7878E+00 -1.3546E+00  1.9785E+00 -3.3629E+00  1.7258E+00  5.8779E-01 -5.9684E+00 -5.1995E+00  5.1351E-01 -4.2751E+00 -1.2572E+00  2.2414E+00  3.1720E+01  8.5377E+00  3.5015E+01 -4.5016E+00  3.4406E+00  4.2723E-01 -4.0337E+00  5.1731E-01  2.1056E+00 -5.0797E+00 -1.2155E+00  2.9952E+00 -3.0608E+00 -2.7379E-01  1.6378E+00  2.6068E+00 -1.3493E+01  5.9911E+00 -4.4850E+00 -3.1925E+00  6.2891E-01 -9.2253E-01 -5.2427E-01  2.4781E+00  3.8317E+00 -1.1115E+00  3.5818E+00 -3.8472E+00 -1.2293E+00  1.4337E+00 -4.4344E+00 -4.4555E-01  1.9116E+00 -4.8544E+00 -7.8042E-01  2.5744E+00 -5.4979E+00  2.1060E-01 -1.7666E+00 -2.5809E+00 -4.4559E-01  1.0034E+00 -2.4705E+00 -2.4040E+00 -2.2882E+00 -1.7711E+00  1.6737E+00  4.9877E+00 -7.5758E+00  2.8735E+00  2.5419E-01  1.0095E+01  5.7659E+00 -9.1302E+00 -3.4721E+00  4.5354E-01  1.9687E+00 -9.7323E+00  1.7949E+01  1.1074E+01 -5.0839E+00  1.3324E+01 -3.7816E+00 -3.2216E+00  3.9262E-01  1.7046E+00
       40.36 -3.7632E-01 -8.3053E-01  1.7621E+00 -3.4335E+00 -2.9864E-01  1.5195E+00 -2.6887E+00 -7.1823E-01  1.9255E+00 -4.6045E+00 -6.3696E+00 -3.4635E+00  5.0596E-01  9.1480E-01  1.9102E+00 -1.0595E+01 -1.3846E+00  6.1682E+00 -4.1349E+00  3.9216E-01 -3.1602E-01 -6.5537E+00  2.9767E+00  2.8559E+00 -6.4704E-01 -1.2197E+00  1.6818E+00 -3.6577E+00  2.3247E-01  1.6600E+00 -4.9910E+00 -2.1673E+00  1.0077E+00 -4.2532E+00 -6.3678E+00  1.8018E+00 -3.1583E+00 -6.0440E-02  1.7730E+00 -4.1167E+00 -8.6411E-01  1.7915E+00 -3.0682E+00 -3.5356E-01  2.3326E+00 -3.1274E+00  6.8807E-01  1.6962E+00  9.9355E-01 -1.0927E+01  8.6797E+00 -8.3135E+00 -3.3511E+01  1.1098E+01 -3.2333E+00 -9.8052E-01  2.1618E+00 -7.5471E+00  8.8435E-01  1.9188E-02 -7.8304E+00 -7.5642E-04  5.0596E+00 -3.4581E+00 -8.5287E-02  2.0170E+00 -1.5246E+01 -6.1183E+01  1.2618E+01 -1.3149E+00  3.7826E-01  2.3329E+00 -3.8558E+00 -1.3283E+00  1.9892E+00 -3.3523E+00  1.6769E+00  6.0612E-01 -5.9755E+00 -5.2202E+00  5.0342E-01 -4.2820E+00 -1.2473E+00  2.2527E+00  3.1810E+01  8.5634E+00  3.5113E+01 -4.4921E+00  3.4135E+00  4.6076E-01 -4.0834E+00  5.3289E-01  2.0396E+00 -5.1199E+00 -1.1835E+00  2.9609E+00 -3.0546E+00 -2.6011E-01  1.6078E+00  2.5983E+00 -1.3512E+01  6.0098E+00 -4.4591E+00 -3.1703E+00  6.7041E-01 -9.1191E-01 -4.8489E-01  2.4573E+00  3.8526E+00 -1.1022E+00  3.5992E+00 -3.8883E+00 -1.2391E+00  1.4081E+00 -4.4439E+00 -5.2437E-01  1.8945E+00 -4.8469E+00 -7.9632E-01  2.5788E+00 -5.5299E+00  1.9004E-01 -1.7700E+00 -2.6004E+00 -4.5339E-01  1.0303E+00 -2.4448E+00 -2.4202E+00 -2.3376E+00 -1.7402E+00  1.6889E+00  5.0337E+00 -7.5823E+00  2.8629E+00  2.7038E-01  1.0115E+01  5.7722E+00 -9.1501E+00 -3.4725E+00  4.7938E-01  1.9235E+00 -9.7584E+00  1.7987E+01  1.1100E+01 -5.1036E+00  1.3381E+01 -3.8036E+00 -3.2636E+00  4.2209E-01  1.6993E+00
       40.47 -3.9646E-01 -8.1321E-01  1.7735E+00 -3.4400E+00 -2.4599E-01  1.6068E+00 -2.7259E+00 -7.2854E-01  1.9137E+00 -4.6112E+00 -6.3727E+00 -3.4724E+00  4.7880E-01  8.8577E-01  1.9144E+00 -1.0651E+01 -1.3830E+00  6.2057E+00 -4.1734E+00  3.8451E-01 -2.8405E-01 -6.5895E+00  2.9960E+00  2.8616E+00 -7.0686E-01 -1.1860E+00  1.6952E+00 -3.5963E+00  2.9685E-01  1.6864E+00 -4.9811E+00 -2.1653E+00  9.6568E-01 -4.2603E+00 -6.3806E+00  1.7956E+00 -3.1924E+00 -1.0799E-01  1.8020E+00 -4.1447E+00 -8.6082E-01  1.7493E+00 -3.0035E+00 -3.4136E-01  2.3264E+00 -3.1286E+00  6.7382E-01  1.7285E+00  9.8646E-01 -1.0940E+01  8.6927E+00 -8.3364E+00 -3.3596E+01  1.1125E+01 -3.2811E+00 -1.0192E+00  2.1328E+00 -7.5700E+00  8.9744E-01  7.4829E-03 -7.8480E+00  5.1070E-03  5.0851E+00 -3.4631E+00 -3.9499E-02  2.0816E+00 -1.5316E+01 -6.1481E+01  1.2676E+01 -1.3162E+00  3.4134E-01  2.3839E+00 -3.9242E+00 -1.2992E+00  1.9999E+00 -3.3417E+00  1.6270E+00  6.2516E-01 -5.9824E+00 -5.2406E+00  4.9343E-01 -4.2868E+00 -1.2359E+00  2.2626E+00  3.1899E+01  8.5891E+00  3.5211E+01 -4.4825E+00  3.3859E+00  4.9443E-01 -4.1300E+00  5.4612E-01  1.9724E+00 -5.1585E+00 -1.1505E+00  2.9251E+00 -3.0526E+00 -2.4147E-01  1.5840E+00  2.5898E+00 -1.3532E+01  6.0284E+00 -4.4330E+00 -3.1475E+00  7.1223E-01 -9.0225E-01 -4.4519E-01  2.4360E+00  3.8733E+00 -1.0930E+00  3.6166E+00 -3.9287E+00 -1.2472E+00  1.3852E+00 -4.4508E+00 -6.0396E-01  1.8777E+00 -4.8376E+00 -8.1271E-01  2.5823E+00 -5.5617E+00  1.6944E-01 -1.7731E+00 -2.6219E+00 -4.6058E-01  1.0600E+00 -2.4191E+00 -2.4364E+00 -2.3867E+00 -1.7094E+00  1.7039E+00  5.0792E+00 -7.5886E+00  2.8521E+00  2.8665E-01  1.0136E+01  5.7786E+00 -9.1700E+00 -3.4700E+00  4.9996E-01  1.8734E+00 -9.7845E+00  1.8025E+01  1.1126E+01 -5.1232E+00  1.3438E+01 -3.8256E+00 -3.3060E+00  4.5037E-01  1.6960E+00
