        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5          x6          y6          z6          x7          y7          z7          x8          y8          z8          x9          y9          z9         x10         y10         z10 
        3.18 -9.9106E-01  5.1615E-03 -1.4571E-01  1.2261E+00 -9.2579E-01 -1.5375E+00 -1.5290E+00 -2.6710E-01 -6.1625E-01 -1.7926E+00 -1.0187E+00  1.0152E+00 -9.2242E-01  5.6381E-02  3.6739E-02 -8.0876E-01 -1.5892E-01 -9.0348E-01 -6.9143E-01 -2.7873E-01 -8.7665E-01  6.1783E-01 -5.7397E-01 -1.9864E+00 -7.9704E-01  2.8003E-02  2.1718E-01  7.8232E-01  6.2780E-01 -1.8481E+00
        3.19 -9.8962E-01 -6.1776E-03 -1.4249E-01  1.2303E+00 -9.2421E-01 -1.5415E+00 -1.5413E+00 -2.6361E-01 -6.1830E-01 -1.7941E+00 -1.0192E+00  1.0169E+00 -9.2648E-01  5.6123E-02  3.7878E-02 -8.1685E-01 -1.6107E-01 -8.9719E-01 -6.9095E-01 -2.8020E-01 -8.8165E-01  6.2266E-01 -5.7075E-01 -1.9868E+00 -8.0325E-01  3.8412E-02  2.1841E-01  7.7883E-01  6.3103E-01 -1.8498E+00
        3.20 -9.8800E-01 -1.7390E-02 -1.3886E-01  1.2344E+00 -9.2262E-01 -1.5454E+00 -1.5535E+00 -2.6011E-01 -6.2033E-01 -1.7956E+00 -1.0196E+00  1.0185E+00 -9.3044E-01  5.5762E-02  3.9025E-02 -8.2464E-01 -1.6350E-01 -8.9082E-01 -6.9083E-01 -2.8132E-01 -8.8666E-01  6.2749E-01 -5.6753E-01 -1.9872E+00 -8.0969E-01  4.8835E-02  2.1927E-01  7.7534E-01  6.3425E-01 -1.8515E+00
        3.21 -9.8621E-01 -2.8447E-02 -1.3480E-01  1.2386E+00 -9.2102E-01 -1.5493E+00 -1.5657E+00 -2.5660E-01 -6.2234E-01 -1.7971E+00 -1.0200E+00  1.0202E+00 -9.3430E-01  5.5299E-02  4.0189E-02 -8.3215E-01 -1.6619E-01 -8.8440E-01 -6.9105E-01 -2.8214E-01 -8.9165E-01  6.3231E-01 -5.6429E-01 -1.9876E+00 -8.1636E-01  5.9252E-02  2.1976E-01  7.7183E-01  6.3746E-01 -1.8532E+00
        3.22 -9.8427E-01 -3.9320E-02 -1.3035E-01  1.2427E+00 -9.1941E-01 -1.5533E+00 -1.5778E+00 -2.5307E-01 -6.2433E-01 -1.7986E+00 -1.0204E+00  1.0218E+00 -9.3807E-01  5.4738E-02  4.1380E-02 -8.3938E-01 -1.6910E-01 -8.7794E-01 -6.9163E-01 -2.8267E-01 -8.9658E-01  6.3712E-01 -5.6105E-01 -1.9880E+00 -8.2326E-01  6.9640E-02  2.1987E-01  7.6832E-01  6.4067E-01 -1.8549E+00
        3.23 -9.8220E-01 -4.9983E-02 -1.2549E-01  1.2468E+00 -9.1780E-01 -1.5572E+00 -1.5899E+00 -2.4953E-01 -6.2631E-01 -1.8001E+00 -1.0208E+00  1.0234E+00 -9.4171E-01  5.4084E-02  4.2608E-02 -8.4633E-01 -1.7223E-01 -8.7148E-01 -6.9254E-01 -2.8294E-01 -9.0143E-01  6.4192E-01 -5.5779E-01 -1.9883E+00 -8.3040E-01  7.9977E-02  2.1958E-01  7.6480E-01  6.4387E-01 -1.8566E+00
        3.24 -9.8000E-01 -6.0410E-02 -1.2024E-01  1.2508E+00 -9.1618E-01 -1.5611E+00 -1.6019E+00 -2.4598E-01 -6.2826E-01 -1.8016E+00 -1.0211E+00  1.0250E+00 -9.4525E-01  5.3343E-02  4.3884E-02 -8.5302E-01 -1.7554E-01 -8.6502E-01 -6.9377E-01 -2.8297E-01 -9.0618E-01  6.4672E-01 -5.5453E-01 -1.9887E+00 -8.3777E-01  9.0238E-02  2.1889E-01  7.6126E-01  6.4706E-01 -1.8583E+00
        3.25 -9.7770E-01 -7.0580E-02 -1.1462E-01  1.2549E+00 -9.1454E-01 -1.5651E+00 -1.6138E+00 -2.4241E-01 -6.3019E-01 -1.8030E+00 -1.0215E+00  1.0266E+00 -9.4865E-01  5.2524E-02  4.5220E-02 -8.5946E-01 -1.7903E-01 -8.5858E-01 -6.9532E-01 -2.8279E-01 -9.1082E-01  6.5151E-01 -5.5126E-01 -1.9890E+00 -8.4537E-01  1.0040E-01  2.1780E-01  7.5772E-01  6.5024E-01 -1.8599E+00
        3.26 -9.7530E-01 -8.0472E-02 -1.0864E-01  1.2590E+00 -9.1290E-01 -1.5690E+00 -1.6256E+00 -2.3884E-01 -6.3211E-01 -1.8045E+00 -1.0218E+00  1.0282E+00 -9.5193E-01  5.1638E-02  4.6626E-02 -8.6565E-01 -1.8267E-01 -8.5217E-01 -6.9717E-01 -2.8241E-01 -9.1533E-01  6.5629E-01 -5.4798E-01 -1.9893E+00 -8.5319E-01  1.1043E-01  2.1631E-01  7.5417E-01  6.5342E-01 -1.8616E+00
        3.27 -9.7283E-01 -9.0066E-02 -1.0232E-01  1.2630E+00 -9.1126E-01 -1.5729E+00 -1.6374E+00 -2.3526E-01 -6.3400E-01 -1.8060E+00 -1.0222E+00  1.0297E+00 -9.5508E-01  5.0697E-02  4.8112E-02 -8.7161E-01 -1.8644E-01 -8.4581E-01 -6.9931E-01 -2.8185E-01 -9.1970E-01  6.6106E-01 -5.4470E-01 -1.9896E+00 -8.6123E-01  1.2030E-01  2.1440E-01  7.5060E-01  6.5659E-01 -1.8632E+00
        3.28 -9.7030E-01 -9.9349E-02 -9.5674E-02  1.2671E+00 -9.0960E-01 -1.5768E+00 -1.6491E+00 -2.3167E-01 -6.3588E-01 -1.8074E+00 -1.0225E+00  1.0313E+00 -9.5810E-01  4.9716E-02  4.9689E-02 -8.7734E-01 -1.9033E-01 -8.3949E-01 -7.0173E-01 -2.8114E-01 -9.2393E-01  6.6582E-01 -5.4140E-01 -1.9899E+00 -8.6949E-01  1.2999E-01  2.1208E-01  7.4703E-01  6.5976E-01 -1.8649E+00
        3.29 -9.6772E-01 -1.0831E-01 -8.8725E-02  1.2711E+00 -9.0794E-01 -1.5807E+00 -1.6608E+00 -2.2807E-01 -6.3774E-01 -1.8088E+00 -1.0228E+00  1.0328E+00 -9.6098E-01  4.8710E-02  5.1366E-02 -8.8286E-01 -1.9433E-01 -8.3324E-01 -7.0442E-01 -2.8028E-01 -9.2799E-01  6.7058E-01 -5.3810E-01 -1.9902E+00 -8.7795E-01  1.3946E-01  2.0936E-01  7.4345E-01  6.6292E-01 -1.8665E+00
        3.30 -9.6511E-01 -1.1693E-01 -8.1491E-02  1.2751E+00 -9.0626E-01 -1.5847E+00 -1.6724E+00 -2.2446E-01 -6.3958E-01 -1.8102E+00 -1.0231E+00  1.0343E+00 -9.6372E-01  4.7697E-02  5.3149E-02 -8.8817E-01 -1.9843E-01 -8.2705E-01 -7.0735E-01 -2.7930E-01 -9.3189E-01  6.7533E-01 -5.3479E-01 -1.9904E+00 -8.8660E-01  1.4870E-01  2.0622E-01  7.3986E-01  6.6607E-01 -1.8681E+00
        3.31 -9.6248E-01 -1.2520E-01 -7.3993E-02  1.2791E+00 -9.0458E-01 -1.5886E+00 -1.6840E+00 -2.2084E-01 -6.4140E-01 -1.8116E+00 -1.0234E+00  1.0358E+00 -9.6634E-01  4.6695E-02  5.5044E-02 -8.9329E-01 -2.0260E-01 -8.2093E-01 -7.1053E-01 -2.7820E-01 -9.3563E-01  6.8007E-01 -5.3147E-01 -1.9907E+00 -8.9544E-01  1.5766E-01  2.0270E-01  7.3626E-01  6.6921E-01 -1.8697E+00
        3.32 -9.5983E-01 -1.3312E-01 -6.6252E-02  1.2831E+00 -9.0289E-01 -1.5925E+00 -1.6954E+00 -2.1722E-01 -6.4320E-01 -1.8130E+00 -1.0237E+00  1.0373E+00 -9.6883E-01  4.5722E-02  5.7055E-02 -8.9823E-01 -2.0684E-01 -8.1488E-01 -7.1395E-01 -2.7701E-01 -9.3919E-01  6.8480E-01 -5.2814E-01 -1.9909E+00 -9.0445E-01  1.6632E-01  1.9878E-01  7.3265E-01  6.7235E-01 -1.8714E+00
        3.33 -9.5720E-01 -1.4069E-01 -5.8288E-02  1.2870E+00 -9.0120E-01 -1.5964E+00 -1.7069E+00 -2.1360E-01 -6.4498E-01 -1.8144E+00 -1.0239E+00  1.0387E+00 -9.7119E-01  4.4797E-02  5.9185E-02 -9.0300E-01 -2.1114E-01 -8.0891E-01 -7.1758E-01 -2.7572E-01 -9.4258E-01  6.8953E-01 -5.2480E-01 -1.9912E+00 -9.1362E-01  1.7466E-01  1.9448E-01  7.2903E-01  6.7548E-01 -1.8729E+00
        3.34 -9.5457E-01 -1.4790E-01 -5.0121E-02  1.2910E+00 -8.9949E-01 -1.6003E+00 -1.7182E+00 -2.0996E-01 -6.4675E-01 -1.8158E+00 -1.0242E+00  1.0402E+00 -9.7345E-01  4.3940E-02  6.1432E-02 -9.0759E-01 -2.1549E-01 -8.0302E-01 -7.2142E-01 -2.7435E-01 -9.4579E-01  6.9425E-01 -5.2146E-01 -1.9914E+00 -9.2293E-01  1.8264E-01  1.8981E-01  7.2540E-01  6.7860E-01 -1.8745E+00
        3.35 -9.5197E-01 -1.5474E-01 -4.1770E-02  1.2949E+00 -8.9778E-01 -1.6042E+00 -1.7295E+00 -2.0633E-01 -6.4850E-01 -1.8172E+00 -1.0244E+00  1.0416E+00 -9.7559E-01  4.3168E-02  6.3794E-02 -9.1203E-01 -2.1988E-01 -7.9720E-01 -7.2545E-01 -2.7292E-01 -9.4882E-01  6.9896E-01 -5.1811E-01 -1.9916E+00 -9.3236E-01  1.9025E-01  1.8480E-01  7.2177E-01  6.8171E-01 -1.8761E+00
        3.36 -9.4941E-01 -1.6123E-01 -3.3255E-02  1.2988E+00 -8.9606E-01 -1.6081E+00 -1.7408E+00 -2.0269E-01 -6.5023E-01 -1.8185E+00 -1.0247E+00  1.0431E+00 -9.7764E-01  4.2500E-02  6.6268E-02 -9.1632E-01 -2.2431E-01 -7.9146E-01 -7.2968E-01 -2.7142E-01 -9.5167E-01  7.0366E-01 -5.1475E-01 -1.9918E+00 -9.4189E-01  1.9745E-01  1.7946E-01  7.1812E-01  6.8482E-01 -1.8777E+00
        3.37 -9.4688E-01 -1.6736E-01 -2.4594E-02  1.3028E+00 -8.9433E-01 -1.6120E+00 -1.7520E+00 -1.9904E-01 -6.5194E-01 -1.8199E+00 -1.0249E+00  1.0445E+00 -9.7961E-01  4.1951E-02  6.8848E-02 -9.2047E-01 -2.2876E-01 -7.8580E-01 -7.3409E-01 -2.6987E-01 -9.5435E-01  7.0835E-01 -5.1138E-01 -1.9920E+00 -9.5152E-01  2.0424E-01  1.7380E-01  7.1447E-01  6.8793E-01 -1.8793E+00
        3.38 -9.4440E-01 -1.7313E-01 -1.5804E-02  1.3067E+00 -8.9260E-01 -1.6159E+00 -1.7631E+00 -1.9539E-01 -6.5363E-01 -1.8212E+00 -1.0251E+00  1.0459E+00 -9.8150E-01  4.1536E-02  7.1524E-02 -9.2449E-01 -2.3323E-01 -7.8022E-01 -7.3867E-01 -2.6828E-01 -9.5684E-01  7.1304E-01 -5.0801E-01 -1.9921E+00 -9.6121E-01  2.1059E-01  1.6786E-01  7.1080E-01  6.9102E-01 -1.8808E+00
        3.39 -9.4198E-01 -1.7856E-01 -6.9013E-03  1.3106E+00 -8.9085E-01 -1.6198E+00 -1.7742E+00 -1.9174E-01 -6.5530E-01 -1.8225E+00 -1.0253E+00  1.0473E+00 -9.8333E-01  4.1269E-02  7.4287E-02 -9.2837E-01 -2.3771E-01 -7.7472E-01 -7.4341E-01 -2.6665E-01 -9.5916E-01  7.1772E-01 -5.0462E-01 -1.9923E+00 -9.7094E-01  2.1649E-01  1.6165E-01  7.0713E-01  6.9411E-01 -1.8824E+00
        3.40 -9.3961E-01 -1.8364E-01  2.0972E-03  1.3144E+00 -8.8910E-01 -1.6236E+00 -1.7853E+00 -1.8808E-01 -6.5696E-01 -1.8238E+00 -1.0255E+00  1.0486E+00 -9.8511E-01  4.1160E-02  7.7127E-02 -9.3214E-01 -2.4219E-01 -7.6930E-01 -7.4831E-01 -2.6498E-01 -9.6130E-01  7.2239E-01 -5.0123E-01 -1.9924E+00 -9.8070E-01  2.2194E-01  1.5520E-01  7.0345E-01  6.9719E-01 -1.8839E+00
        3.41 -9.3732E-01 -1.8837E-01  1.1177E-02  1.3183E+00 -8.8734E-01 -1.6275E+00 -1.7962E+00 -1.8443E-01 -6.5860E-01 -1.8251E+00 -1.0256E+00  1.0500E+00 -9.8686E-01  4.1218E-02  8.0030E-02 -9.3579E-01 -2.4668E-01 -7.6396E-01 -7.5336E-01 -2.6329E-01 -9.6326E-01  7.2705E-01 -4.9783E-01 -1.9926E+00 -9.9047E-01  2.2691E-01  1.4854E-01  6.9976E-01  7.0026E-01 -1.8854E+00
        3.42 -9.3509E-01 -1.9278E-01  2.0324E-02  1.3221E+00 -8.8557E-01 -1.6314E+00 -1.8072E+00 -1.8077E-01 -6.6022E-01 -1.8264E+00 -1.0258E+00  1.0513E+00 -9.8858E-01  4.1450E-02  8.2985E-02 -9.3933E-01 -2.5117E-01 -7.5870E-01 -7.5855E-01 -2.6158E-01 -9.6504E-01  7.3171E-01 -4.9443E-01 -1.9927E+00 -1.0002E+00  2.3141E-01  1.4168E-01  6.9606E-01  7.0333E-01 -1.8870E+00
        3.43 -9.3293E-01 -1.9686E-01  2.9525E-02  1.3260E+00 -8.8380E-01 -1.6353E+00 -1.8181E+00 -1.7710E-01 -6.6183E-01 -1.8277E+00 -1.0260E+00  1.0527E+00 -9.9029E-01  4.1861E-02  8.5977E-02 -9.4277E-01 -2.5565E-01 -7.5351E-01 -7.6387E-01 -2.5986E-01 -9.6666E-01  7.3636E-01 -4.9102E-01 -1.9928E+00 -1.0100E+00  2.3543E-01  1.3467E-01  6.9235E-01  7.0639E-01 -1.8885E+00
        3.44 -9.3086E-01 -2.0062E-01  3.8768E-02  1.3298E+00 -8.8202E-01 -1.6392E+00 -1.8289E+00 -1.7344E-01 -6.6341E-01 -1.8290E+00 -1.0261E+00  1.0540E+00 -9.9201E-01  4.2453E-02  8.8992E-02 -9.4611E-01 -2.6011E-01 -7.4840E-01 -7.6932E-01 -2.5812E-01 -9.6809E-01  7.4100E-01 -4.8760E-01 -1.9929E+00 -1.0196E+00  2.3898E-01  1.2752E-01  6.8863E-01  7.0945E-01 -1.8900E+00
        3.45 -9.2886E-01 -2.0407E-01  4.8041E-02  1.3336E+00 -8.8023E-01 -1.6430E+00 -1.8397E+00 -1.6978E-01 -6.6498E-01 -1.8303E+00 -1.0262E+00  1.0553E+00 -9.9374E-01  4.3226E-02  9.2017E-02 -9.4936E-01 -2.6456E-01 -7.4337E-01 -7.7489E-01 -2.5638E-01 -9.6936E-01  7.4563E-01 -4.8417E-01 -1.9930E+00 -1.0292E+00  2.4207E-01  1.2026E-01  6.8491E-01  7.1249E-01 -1.8915E+00
        3.46 -9.2695E-01 -2.0722E-01  5.7333E-02  1.3374E+00 -8.7843E-01 -1.6469E+00 -1.8504E+00 -1.6611E-01 -6.6653E-01 -1.8315E+00 -1.0263E+00  1.0566E+00 -9.9549E-01  4.4180E-02  9.5038E-02 -9.5252E-01 -2.6899E-01 -7.3841E-01 -7.8057E-01 -2.5463E-01 -9.7045E-01  7.5025E-01 -4.8073E-01 -1.9931E+00 -1.0388E+00  2.4469E-01  1.1291E-01  6.8117E-01  7.1553E-01 -1.8930E+00
        3.47 -9.2512E-01 -2.1008E-01  6.6635E-02  1.3412E+00 -8.7662E-01 -1.6508E+00 -1.8611E+00 -1.6244E-01 -6.6807E-01 -1.8328E+00 -1.0264E+00  1.0578E+00 -9.9729E-01  4.5311E-02  9.8042E-02 -9.5560E-01 -2.7340E-01 -7.3353E-01 -7.8637E-01 -2.5288E-01 -9.7138E-01  7.5487E-01 -4.7729E-01 -1.9932E+00 -1.0482E+00  2.4685E-01  1.0550E-01  6.7743E-01  7.1857E-01 -1.8945E+00
        3.48 -9.2337E-01 -2.1264E-01  7.5937E-02  1.3450E+00 -8.7481E-01 -1.6546E+00 -1.8717E+00 -1.5878E-01 -6.6959E-01 -1.8340E+00 -1.0265E+00  1.0591E+00 -9.9912E-01  4.6615E-02  1.0102E-01 -9.5860E-01 -2.7778E-01 -7.2871E-01 -7.9227E-01 -2.5114E-01 -9.7214E-01  7.5948E-01 -4.7384E-01 -1.9932E+00 -1.0575E+00  2.4857E-01  9.8057E-02  6.7368E-01  7.2159E-01 -1.8959E+00
        3.49 -9.2171E-01 -2.1493E-01  8.5231E-02  1.3488E+00 -8.7299E-01 -1.6585E+00 -1.8823E+00 -1.5511E-01 -6.7108E-01 -1.8352E+00 -1.0266E+00  1.0603E+00 -1.0010E+00  4.8086E-02  1.0395E-01 -9.6153E-01 -2.8212E-01 -7.2397E-01 -7.9827E-01 -2.4940E-01 -9.7273E-01  7.6408E-01 -4.7038E-01 -1.9933E+00 -1.0667E+00  2.4987E-01  9.0593E-02  6.6992E-01  7.2461E-01 -1.8974E+00
        3.50 -9.2014E-01 -2.1696E-01  9.4509E-02  1.3525E+00 -8.7117E-01 -1.6624E+00 -1.8928E+00 -1.5144E-01 -6.7257E-01 -1.8364E+00 -1.0267E+00  1.0616E+00 -1.0030E+00  4.9717E-02  1.0683E-01 -9.6438E-01 -2.8644E-01 -7.1930E-01 -8.0436E-01 -2.4767E-01 -9.7316E-01  7.6868E-01 -4.6692E-01 -1.9933E+00 -1.0758E+00  2.5074E-01  8.3132E-02  6.6615E-01  7.2762E-01 -1.8989E+00
        3.51 -9.1866E-01 -2.1872E-01  1.0376E-01  1.3563E+00 -8.6933E-01 -1.6662E+00 -1.9033E+00 -1.4777E-01 -6.7403E-01 -1.8377E+00 -1.0267E+00  1.0628E+00 -1.0050E+00  5.1502E-02  1.0964E-01 -9.6717E-01 -2.9072E-01 -7.1469E-01 -8.1055E-01 -2.4595E-01 -9.7343E-01  7.7326E-01 -4.6345E-01 -1.9933E+00 -1.0847E+00  2.5121E-01  7.5692E-02  6.6237E-01  7.3063E-01 -1.9003E+00
        3.52 -9.1727E-01 -2.2022E-01  1.1299E-01  1.3600E+00 -8.6749E-01 -1.6701E+00 -1.9137E+00 -1.4410E-01 -6.7548E-01 -1.8389E+00 -1.0268E+00  1.0640E+00 -1.0071E+00  5.3432E-02  1.1238E-01 -9.6990E-01 -2.9496E-01 -7.1016E-01 -8.1682E-01 -2.4425E-01 -9.7354E-01  7.7784E-01 -4.5997E-01 -1.9933E+00 -1.0935E+00  2.5130E-01  6.8289E-02  6.5859E-01  7.3363E-01 -1.9018E+00
        3.53 -9.1597E-01 -2.2149E-01  1.2218E-01  1.3637E+00 -8.6564E-01 -1.6739E+00 -1.9241E+00 -1.4043E-01 -6.7691E-01 -1.8400E+00 -1.0268E+00  1.0652E+00 -1.0092E+00  5.5498E-02  1.1504E-01 -9.7256E-01 -2.9917E-01 -7.0569E-01 -8.2317E-01 -2.4256E-01 -9.7349E-01  7.8241E-01 -4.5648E-01 -1.9933E+00 -1.1022E+00  2.5101E-01  6.0940E-02  6.5479E-01  7.3662E-01 -1.9032E+00
        3.55 -9.1475E-01 -2.2252E-01  1.3133E-01  1.3674E+00 -8.6378E-01 -1.6778E+00 -1.9345E+00 -1.3676E-01 -6.7833E-01 -1.8412E+00 -1.0268E+00  1.0663E+00 -1.0115E+00  5.7692E-02  1.1761E-01 -9.7517E-01 -3.0333E-01 -7.0129E-01 -8.2960E-01 -2.4090E-01 -9.7328E-01  7.8697E-01 -4.5299E-01 -1.9933E+00 -1.1106E+00  2.5037E-01  5.3658E-02  6.5099E-01  7.3961E-01 -1.9047E+00
        3.56 -9.1363E-01 -2.2332E-01  1.4043E-01  1.3711E+00 -8.6192E-01 -1.6816E+00 -1.9448E+00 -1.3309E-01 -6.7972E-01 -1.8424E+00 -1.0269E+00  1.0675E+00 -1.0138E+00  6.0004E-02  1.2009E-01 -9.7773E-01 -3.0744E-01 -6.9695E-01 -8.3611E-01 -2.3925E-01 -9.7292E-01  7.9153E-01 -4.4949E-01 -1.9933E+00 -1.1190E+00  2.4939E-01  4.6455E-02  6.4718E-01  7.4259E-01 -1.9061E+00
        3.57 -9.1259E-01 -2.2390E-01  1.4948E-01  1.3748E+00 -8.6005E-01 -1.6855E+00 -1.9550E+00 -1.2942E-01 -6.8111E-01 -1.8435E+00 -1.0268E+00  1.0686E+00 -1.0162E+00  6.2426E-02  1.2246E-01 -9.8024E-01 -3.1151E-01 -6.9267E-01 -8.4268E-01 -2.3762E-01 -9.7240E-01  7.9608E-01 -4.4599E-01 -1.9933E+00 -1.1271E+00  2.4809E-01  3.9343E-02  6.4337E-01  7.4556E-01 -1.9075E+00
        3.58 -9.1165E-01 -2.2426E-01  1.5847E-01  1.3784E+00 -8.5817E-01 -1.6893E+00 -1.9652E+00 -1.2575E-01 -6.8247E-01 -1.8447E+00 -1.0268E+00  1.0697E+00 -1.0188E+00  6.4949E-02  1.2472E-01 -9.8271E-01 -3.1553E-01 -6.8845E-01 -8.4933E-01 -2.3602E-01 -9.7173E-01  8.0062E-01 -4.4247E-01 -1.9933E+00 -1.1351E+00  2.4649E-01  3.2331E-02  6.3954E-01  7.4852E-01 -1.9089E+00
        3.59 -9.1079E-01 -2.2443E-01  1.6741E-01  1.3821E+00 -8.5629E-01 -1.6931E+00 -1.9754E+00 -1.2208E-01 -6.8382E-01 -1.8458E+00 -1.0268E+00  1.0708E+00 -1.0214E+00  6.7563E-02  1.2687E-01 -9.8513E-01 -3.1950E-01 -6.8430E-01 -8.5603E-01 -2.3445E-01 -9.7091E-01  8.0515E-01 -4.3896E-01 -1.9932E+00 -1.1429E+00  2.4459E-01  2.5429E-02  6.3571E-01  7.5148E-01 -1.9103E+00
        3.60 -9.1001E-01 -2.2439E-01  1.7628E-01  1.3857E+00 -8.5439E-01 -1.6970E+00 -1.9855E+00 -1.1842E-01 -6.8515E-01 -1.8470E+00 -1.0268E+00  1.0719E+00 -1.0241E+00  7.0261E-02  1.2890E-01 -9.8751E-01 -3.2342E-01 -6.8020E-01 -8.6280E-01 -2.3290E-01 -9.6995E-01  8.0967E-01 -4.3543E-01 -1.9932E+00 -1.1505E+00  2.4241E-01  1.8645E-02  6.3186E-01  7.5443E-01 -1.9117E+00
        3.61 -9.0933E-01 -2.2416E-01  1.8509E-01  1.3894E+00 -8.5249E-01 -1.7008E+00 -1.9956E+00 -1.1475E-01 -6.8646E-01 -1.8481E+00 -1.0267E+00  1.0730E+00 -1.0269E+00  7.3032E-02  1.3082E-01 -9.8985E-01 -3.2728E-01 -6.7617E-01 -8.6962E-01 -2.3138E-01 -9.6883E-01  8.1419E-01 -4.3190E-01 -1.9931E+00 -1.1580E+00  2.3998E-01  1.1984E-02  6.2801E-01  7.5738E-01 -1.9131E+00
        3.62 -9.0873E-01 -2.2375E-01  1.9382E-01  1.3930E+00 -8.5059E-01 -1.7046E+00 -2.0056E+00 -1.1108E-01 -6.8776E-01 -1.8492E+00 -1.0267E+00  1.0741E+00 -1.0298E+00  7.5870E-02  1.3261E-01 -9.9215E-01 -3.3109E-01 -6.7219E-01 -8.7650E-01 -2.2989E-01 -9.6757E-01  8.1870E-01 -4.2836E-01 -1.9930E+00 -1.1653E+00  2.3730E-01  5.4534E-03  6.2416E-01  7.6032E-01 -1.9145E+00
        3.63 -9.0822E-01 -2.2317E-01  2.0249E-01  1.3966E+00 -8.4867E-01 -1.7085E+00 -2.0156E+00 -1.0742E-01 -6.8904E-01 -1.8503E+00 -1.0266E+00  1.0751E+00 -1.0327E+00  7.8767E-02  1.3427E-01 -9.9443E-01 -3.3484E-01 -6.6827E-01 -8.8343E-01 -2.2843E-01 -9.6616E-01  8.2320E-01 -4.2481E-01 -1.9929E+00 -1.1724E+00  2.3439E-01 -9.4259E-04  6.2029E-01  7.6325E-01 -1.9158E+00
        3.64 -9.0779E-01 -2.2241E-01  2.1108E-01  1.4002E+00 -8.4675E-01 -1.7123E+00 -2.0256E+00 -1.0375E-01 -6.9030E-01 -1.8514E+00 -1.0265E+00  1.0762E+00 -1.0358E+00  8.1714E-02  1.3581E-01 -9.9667E-01 -3.3853E-01 -6.6440E-01 -8.9041E-01 -2.2700E-01 -9.6461E-01  8.2770E-01 -4.2126E-01 -1.9928E+00 -1.1793E+00  2.3127E-01 -7.1993E-03  6.1642E-01  7.6617E-01 -1.9172E+00
        3.65 -9.0744E-01 -2.2149E-01  2.1960E-01  1.4038E+00 -8.4483E-01 -1.7161E+00 -2.0355E+00 -1.0009E-01 -6.9155E-01 -1.8524E+00 -1.0264E+00  1.0772E+00 -1.0390E+00  8.4705E-02  1.3721E-01 -9.9889E-01 -3.4217E-01 -6.6059E-01 -8.9743E-01 -2.2560E-01 -9.6291E-01  8.3218E-01 -4.1771E-01 -1.9927E+00 -1.1861E+00  2.2794E-01 -1.3313E-02  6.1254E-01  7.6909E-01 -1.9185E+00
        3.66 -9.0718E-01 -2.2041E-01  2.2804E-01  1.4074E+00 -8.4289E-01 -1.7200E+00 -2.0453E+00 -9.6430E-02 -6.9278E-01 -1.8535E+00 -1.0263E+00  1.0782E+00 -1.0423E+00  8.7732E-02  1.3849E-01 -1.0011E+00 -3.4574E-01 -6.5683E-01 -9.0450E-01 -2.2424E-01 -9.6107E-01  8.3666E-01 -4.1414E-01 -1.9926E+00 -1.1927E+00  2.2441E-01 -1.9281E-02  6.0865E-01  7.7200E-01 -1.9199E+00
        3.67 -9.0700E-01 -2.1918E-01  2.3640E-01  1.4109E+00 -8.4095E-01 -1.7238E+00 -2.0552E+00 -9.2769E-02 -6.9400E-01 -1.8546E+00 -1.0262E+00  1.0792E+00 -1.0456E+00  9.0788E-02  1.3964E-01 -1.0032E+00 -3.4925E-01 -6.5312E-01 -9.1161E-01 -2.2292E-01 -9.5910E-01  8.4113E-01 -4.1057E-01 -1.9925E+00 -1.1991E+00  2.2071E-01 -2.5100E-02  6.0475E-01  7.7491E-01 -1.9212E+00
        3.68 -9.0690E-01 -2.1780E-01  2.4468E-01  1.4145E+00 -8.3900E-01 -1.7276E+00 -2.0649E+00 -8.9110E-02 -6.9520E-01 -1.8556E+00 -1.0260E+00  1.0802E+00 -1.0491E+00  9.3869E-02  1.4065E-01 -1.0054E+00 -3.5270E-01 -6.4947E-01 -9.1876E-01 -2.2162E-01 -9.5698E-01  8.4560E-01 -4.0700E-01 -1.9924E+00 -1.2053E+00  2.1683E-01 -3.0769E-02  6.0085E-01  7.7781E-01 -1.9226E+00
        3.69 -9.0689E-01 -2.1628E-01  2.5287E-01  1.4180E+00 -8.3705E-01 -1.7314E+00 -2.0747E+00 -8.5453E-02 -6.9638E-01 -1.8567E+00 -1.0259E+00  1.0811E+00 -1.0526E+00  9.6966E-02  1.4153E-01 -1.0075E+00 -3.5608E-01 -6.4586E-01 -9.2594E-01 -2.2037E-01 -9.5473E-01  8.5005E-01 -4.0341E-01 -1.9922E+00 -1.2114E+00  2.1280E-01 -3.6286E-02  5.9693E-01  7.8070E-01 -1.9239E+00
        3.70 -9.0695E-01 -2.1463E-01  2.6099E-01  1.4215E+00 -8.3508E-01 -1.7352E+00 -2.0844E+00 -8.1797E-02 -6.9755E-01 -1.8577E+00 -1.0257E+00  1.0821E+00 -1.0563E+00  1.0008E-01  1.4228E-01 -1.0096E+00 -3.5940E-01 -6.4231E-01 -9.3316E-01 -2.1915E-01 -9.5234E-01  8.5450E-01 -3.9982E-01 -1.9921E+00 -1.2173E+00  2.0862E-01 -4.1649E-02  5.9301E-01  7.8358E-01 -1.9252E+00
