 Body           x           y           z          vx          vy          vz             Time
  5        -4.9376E-01 -2.6667E+00  5.1062E-01  4.8440E+00 -2.3954E+00 -9.5882E-01        1.48
  1         6.2771E-08  4.1771E-07 -5.5518E-09 -1.3553E-07  3.8983E-07  2.8475E-08        1.49
  2        -7.7287E-01  3.4171E-01 -7.4741E-03 -7.1771E-01 -1.1211E+01 -2.3359E+00        1.49
  3        -5.6571E-01 -1.0791E+00  2.8527E-01  6.5148E+00 -6.3193E+00 -7.3977E-01        1.49
  4         1.9082E+00 -3.7737E-02  1.7449E-01  2.4897E+00  6.5746E+00  1.6111E+00        1.49
  5        -4.4472E-01 -2.6902E+00  5.0081E-01  4.8664E+00 -2.2676E+00 -9.8296E-01        1.49
  1         6.1333E-08  4.2164E-07 -5.2559E-09 -1.4961E-07  3.8807E-07  3.0025E-08        1.50
  2        -7.7326E-01  2.2580E-01 -3.0929E-02  6.7344E-01 -1.1719E+01 -2.3009E+00        1.50
  3        -4.9852E-01 -1.1401E+00  2.7708E-01  6.7818E+00 -5.7629E+00 -8.8080E-01        1.50
  4         1.9320E+00  2.8678E-02  1.9063E-01  2.2196E+00  6.5753E+00  1.5854E+00        1.50
  5        -3.9547E-01 -2.7125E+00  4.9077E-01  4.8862E+00 -2.1404E+00 -1.0063E+00        1.50
  1         5.9744E-08  4.2555E-07 -4.9475E-09 -1.6527E-07  3.8476E-07  3.0926E-08        1.51
  2        -7.5859E-01  1.0554E-01 -5.3771E-02  2.2655E+00 -1.2061E+01 -2.2122E+00        1.51
  3        -4.2888E-01 -1.1955E+00  2.6752E-01  7.0021E+00 -5.2087E+00 -1.0101E+00        1.51
  4         1.9531E+00  9.5054E-02  2.0651E-01  1.9565E+00  6.5670E+00  1.5586E+00        1.51
  5        -3.4603E-01 -2.7334E+00  4.8049E-01  4.9034E+00 -2.0139E+00 -1.0289E+00        1.51
  1         5.7989E-08  4.2941E-07 -4.6338E-09 -1.8252E-07  3.7921E-07  3.1041E-08        1.52
  2        -7.2683E-01 -1.7026E-02 -7.5389E-02  4.0542E+00 -1.2164E+01 -2.0560E+00        1.52
  3        -3.5723E-01 -1.2453E+00  2.5671E-01  7.1791E+00 -4.6595E+00 -1.1281E+00        1.52
  4         1.9716E+00  1.6130E-01  2.2211E-01  1.7006E+00  6.5503E+00  1.5306E+00        1.52
  5        -2.9643E-01 -2.7531E+00  4.6999E-01  4.9181E+00 -1.8880E+00 -1.0507E+00        1.52
  1         5.6053E-08  4.3320E-07 -4.3236E-09 -2.0108E-07  3.7056E-07  3.0230E-08        1.54
  2        -6.7613E-01 -1.3907E-01 -9.5026E-02  6.0092E+00 -1.1942E+01 -1.8176E+00        1.54
  3        -2.8399E-01 -1.2897E+00  2.4477E-01  7.3164E+00 -4.1175E+00 -1.2353E+00        1.54
  4         1.9875E+00  2.2734E-01  2.3743E-01  1.4516E+00  6.5259E+00  1.5017E+00        1.54
  5        -2.4669E-01 -2.7716E+00  4.5927E-01  4.9304E+00 -1.7629E+00 -1.0717E+00        1.54
  1         5.3925E-08  4.3688E-07 -4.0267E-09 -2.2026E-07  3.5792E-07  2.8381E-08        1.55
  2        -6.0512E-01 -2.5685E-01 -1.1179E-01  8.0594E+00 -1.1303E+01 -1.4857E+00        1.55
  3        -2.0956E-01 -1.3285E+00  2.3179E-01  7.4170E+00 -3.5847E+00 -1.3324E+00        1.55
  4         2.0009E+00  2.9310E-01  2.5244E-01  1.2094E+00  6.4943E+00  1.4720E+00        1.55
  5        -1.9684E-01 -2.7888E+00  4.4834E-01  4.9404E+00 -1.6384E+00 -1.0920E+00        1.55
  1         5.1605E-08  4.4041E-07 -3.7539E-09 -2.3888E-07  3.4053E-07  2.5468E-08        1.56
  2        -5.1342E-01 -3.6574E-01 -1.2471E-01  1.0082E+01 -1.0172E+01 -1.0570E+00        1.56
  3        -1.3428E-01 -1.3621E+00  2.1789E-01  7.4838E+00 -3.0623E+00 -1.4197E+00        1.56
  4         2.0119E+00  3.5851E-01  2.6716E-01  9.7400E-01  6.4561E+00  1.4415E+00        1.56
  5        -1.4691E-01 -2.8047E+00  4.3721E-01  4.9480E+00 -1.5147E+00 -1.1116E+00        1.56
  1         4.9107E-08  4.4374E-07 -3.5154E-09 -2.5523E-07  3.1814E-07  2.1612E-08        1.57
  2        -4.0214E-01 -4.6057E-01 -1.3285E-01  1.1905E+01 -8.5222E+00 -5.4322E-01        1.57
  3        -5.8491E-02 -1.3904E+00  2.0315E-01  7.5197E+00 -2.5514E+00 -1.4979E+00        1.57
  4         2.0206E+00  4.2349E-01  2.8156E-01  7.4516E-01  6.4117E+00  1.4104E+00        1.57
  5        -9.6903E-02 -2.8194E+00  4.2589E-01  4.9533E+00 -1.3917E+00 -1.1305E+00        1.57
  1         4.6464E-08  4.4682E-07 -3.3195E-09 -2.6742E-07  2.9130E-07  1.7121E-08        1.58
  2        -2.7427E-01 -5.3632E-01 -1.3550E-01  1.3336E+01 -6.4092E+00  2.5305E-02        1.58
  3         1.7518E-02 -1.4137E+00  1.8766E-01  7.5271E+00 -2.0529E+00 -1.5674E+00        1.58
  4         2.0270E+00  4.8800E-01  2.9564E-01  5.2275E-01  6.3616E+00  1.3787E+00        1.58
  5        -4.6857E-02 -2.8328E+00  4.1438E-01  4.9564E+00 -1.2695E+00 -1.1487E+00        1.58
  1         4.3725E-08  4.4962E-07 -3.1702E-09 -2.7390E-07  2.6152E-07  1.2457E-08        1.59
  2        -1.3462E-01 -5.8898E-01 -1.3231E-01  1.4218E+01 -3.9832E+00  6.0271E-01        1.59
  3         9.3468E-02 -1.4320E+00  1.7151E-01  7.5082E+00 -1.5672E+00 -1.6287E+00        1.59
  4         2.0312E+00  5.5198E-01  3.0941E-01  3.0661E-01  6.3063E+00  1.3464E+00        1.59
  5         3.2095E-03 -2.8450E+00  4.0269E-01  4.9573E+00 -1.1480E+00 -1.1662E+00        1.59
  1         4.0953E-08  4.5210E-07 -3.0667E-09 -2.7398E-07  2.3091E-07  8.1218E-09        1.60
  2         1.0827E-02 -6.1643E-01 -1.2346E-01  1.4480E+01 -1.4555E+00  1.1393E+00        1.60
  3         1.6910E-01 -1.4454E+00  1.5479E-01  7.4652E+00 -1.0947E+00 -1.6823E+00        1.60
  4         2.0332E+00  6.1537E-01  3.2284E-01  9.6596E-02  6.2460E+00  1.3138E+00        1.60
  5         5.3274E-02 -2.8560E+00  3.9082E-01  4.9562E+00 -1.0272E+00 -1.1830E+00        1.60
  1         3.8211E-08  4.5428E-07 -3.0036E-09 -2.6803E-07  2.0160E-07  4.5127E-09        1.61
  2         1.5590E-01 -6.1876E-01 -1.0957E-01  1.4158E+01  9.6152E-01  1.5957E+00        1.61
  3         2.4419E-01 -1.4541E+00  1.3756E-01  7.3998E+00 -6.3571E-01 -1.7286E+00        1.61
  4         2.0332E+00  6.7813E-01  3.3594E-01 -1.0745E-01  6.1811E+00  1.2807E+00        1.61
  5         1.0332E-01 -2.8658E+00  3.7879E-01  4.9529E+00 -9.0723E-01 -1.1991E+00        1.61
  1         3.5555E-08  4.5618E-07 -2.9724E-09 -2.5722E-07  1.7517E-07  1.8388E-09        1.62
  2         2.9523E-01 -5.9792E-01 -9.1569E-02  1.3366E+01  3.1098E+00  1.9514E+00        1.62
  3         3.1851E-01 -1.4583E+00  1.1989E-01  7.3138E+00 -1.9028E-01 -1.7680E+00        1.62
  4         2.0311E+00  7.4022E-01  3.4871E-01 -3.0569E-01  6.1119E+00  1.2473E+00        1.62
  5         1.5332E-01 -2.8743E+00  3.6660E-01  4.9475E+00 -7.8802E-01 -1.2146E+00        1.62
  1         3.3026E-08  4.5784E-07 -2.9632E-09 -2.4302E-07  1.5242E-07  1.2537E-10        1.63
  2         4.2480E-01 -5.5713E-01 -7.0500E-02  1.2251E+01  4.9071E+00  2.2041E+00        1.63
  3         3.9187E-01 -1.4580E+00  1.0187E-01  7.2087E+00  2.4154E-01 -1.8008E+00        1.63
  4         2.0270E+00  8.0158E-01  3.6114E-01 -4.9828E-01  6.0388E+00  1.2136E+00        1.63
  5         2.0325E-01 -2.8817E+00  3.5426E-01  4.9402E+00 -6.6958E-01 -1.2294E+00        1.63
  1         3.0653E-08  4.5928E-07 -2.9669E-09 -2.2681E-07  1.3354E-07 -7.2574E-10        1.64
  2         5.4207E-01 -5.0005E-01 -4.7360E-02  1.0949E+01  6.3363E+00  2.3640E+00        1.64
  3         4.6407E-01 -1.4534E+00  8.3538E-02  7.0858E+00  6.5978E-01 -1.8275E+00        1.64
  4         2.0210E+00  8.6219E-01  3.7323E-01 -6.8536E-01  5.9619E+00  1.1797E+00        1.64
  5         2.5310E-01 -2.8878E+00  3.4177E-01  4.9309E+00 -5.5192E-01 -1.2436E+00        1.64
  1         2.8448E-08  4.6055E-07 -2.9755E-09 -2.0967E-07  1.1826E-07 -8.6818E-10        1.65
  2         6.4572E-01 -4.3029E-01 -2.3008E-02  9.5681E+00  7.4227E+00  2.4467E+00        1.65
  3         5.3494E-01 -1.4447E+00  6.4971E-02  6.9463E+00  1.0645E+00 -1.8482E+00        1.65
  4         2.0132E+00  9.2200E-01  3.8497E-01 -8.6710E-01  5.8815E+00  1.1455E+00        1.65
  5         3.0285E-01 -2.8928E+00  3.2914E-01  4.9197E+00 -4.3504E-01 -1.2572E+00        1.65
  1         2.6418E-08  4.6168E-07 -2.9826E-09 -1.9235E-07  1.0615E-07 -4.6283E-10        1.66
  2         7.3533E-01 -3.5111E-01  1.8585E-03  8.1809E+00  8.2107E+00  2.4685E+00        1.66
  3         6.0433E-01 -1.4320E+00  4.6223E-02  6.7914E+00  1.4558E+00 -1.8634E+00        1.66
  4         2.0035E+00  9.8098E-01  3.9636E-01 -1.0436E+00  5.7979E+00  1.1112E+00        1.66
  5         3.5247E-01 -2.8966E+00  3.1638E-01  4.9065E+00 -3.1894E-01 -1.2701E+00        1.66
  1         2.4561E-08  4.6270E-07 -2.9835E-09 -1.7533E-07  9.6688E-08  3.4710E-10        1.67
  2         8.1111E-01 -2.6527E-01  2.6701E-02  6.8344E+00  8.7497E+00  2.4442E+00        1.67
  3         6.7208E-01 -1.4154E+00  2.7349E-02  6.6220E+00  1.8339E+00 -1.8731E+00        1.67
  4         1.9921E+00  1.0391E+00  4.0741E-01 -1.2151E+00  5.7112E+00  1.0767E+00        1.67
  5         4.0195E-01 -2.8993E+00  3.0349E-01  4.8915E+00 -2.0363E-01 -1.2825E+00        1.67
  1         2.2874E-08  4.6364E-07 -2.9747E-09 -1.5886E-07  8.9426E-08  1.4446E-09        1.68
  2         8.7361E-01 -1.7505E-01  5.1115E-02  5.5546E+00  9.0860E+00  2.3854E+00        1.68
  3         7.3805E-01 -1.3950E+00  8.4027E-03  6.4389E+00  2.1988E+00 -1.8778E+00        1.68
  4         1.9790E+00  1.0963E+00  4.1811E-01 -1.3816E+00  5.6217E+00  1.0421E+00        1.68
  5         4.5127E-01 -2.9008E+00  2.9047E-01  4.8747E+00 -8.9114E-02 -1.2942E+00        1.68
  1         2.1350E-08  4.6451E-07 -2.9537E-09 -1.4310E-07  8.3959E-08  2.7387E-09        1.69
  2         9.2358E-01 -8.2284E-02  7.4802E-02  4.3542E+00  9.2593E+00  2.3016E+00        1.69
  3         8.0210E-01 -1.3710E+00 -1.0566E-02  6.2430E+00  2.5508E+00 -1.8775E+00        1.69
  4         1.9642E+00  1.1527E+00  4.2846E-01 -1.5434E+00  5.5294E+00  1.0074E+00        1.69
  5         5.0042E-01 -2.9011E+00  2.7735E-01  4.8560E+00  2.4613E-02 -1.3053E+00        1.69
  1         1.9981E-08  4.6534E-07 -2.9189E-09 -1.2807E-07  7.9957E-08  4.1609E-09        1.70
  2         9.6185E-01  1.1550E-02  9.7547E-02  3.2375E+00  9.3023E+00  2.1997E+00        1.70
  3         8.6412E-01 -1.3435E+00 -2.9507E-02  6.0348E+00  2.8899E+00 -1.8725E+00        1.70
  4         1.9478E+00  1.2080E+00  4.3846E-01 -1.7005E+00  5.4346E+00  9.7256E-01        1.70
  5         5.4936E-01 -2.9003E+00  2.6411E-01  4.8356E+00  1.3755E-01 -1.3159E+00        1.70
  1         1.8760E-08  4.6613E-07 -2.8694E-09 -1.1379E-07  7.7153E-08  5.6602E-09        1.71
  2         9.8926E-01  1.0527E-01  1.1919E-01  2.2037E+00  9.2413E+00  2.0851E+00        1.71
  3         9.2397E-01 -1.3127E+00 -4.8375E-02  5.8151E+00  3.2163E+00 -1.8630E+00        1.71
  4         1.9299E+00  1.2624E+00  4.4811E-01 -1.8531E+00  5.3374E+00  9.3768E-01        1.71
  5         5.9809E-01 -2.8983E+00  2.5077E-01  4.8134E+00  2.4968E-01 -1.3258E+00        1.71
  1         1.7680E-08  4.6690E-07 -2.8044E-09 -1.0022E-07  7.5339E-08  7.1996E-09        1.72
  2         1.0066E+00  1.9794E-01  1.3963E-01  1.2494E+00  9.0970E+00  1.9615E+00        1.72
  3         9.8154E-01 -1.2786E+00 -6.7124E-02  5.5844E+00  3.5301E+00 -1.8490E+00        1.72
  4         1.9104E+00  1.3158E+00  4.5740E-01 -2.0012E+00  5.2380E+00  9.0275E-01        1.72
  5         6.4658E-01 -2.8952E+00  2.3733E-01  4.7895E+00  3.6102E-01 -1.3352E+00        1.72
  1         1.6734E-08  4.6765E-07 -2.7239E-09 -8.7318E-08  7.4348E-08  8.7519E-09        1.73
  2         1.0147E+00  2.8881E-01  1.5879E-01  3.6991E-01  8.8858E+00  1.8317E+00        1.73
  3         1.0367E+00 -1.2414E+00 -8.5710E-02  5.3431E+00  3.8314E+00 -1.8307E+00        1.73
  4         1.8895E+00  1.3682E+00  4.6634E-01 -2.1451E+00  5.1364E+00  8.6779E-01        1.73
  5         6.9483E-01 -2.8910E+00  2.2380E-01  4.7638E+00  4.7157E-01 -1.3440E+00        1.73
  1         1.5914E-08  4.6840E-07 -2.6277E-09 -7.5033E-08  7.4052E-08  1.0298E-08        1.74
  2         1.0143E+00  3.7725E-01  1.7662E-01 -4.4009E-01  8.6204E+00  1.6979E+00        1.74
  3         1.0894E+00 -1.2012E+00 -1.0409E-01  5.0916E+00  4.1203E+00 -1.8083E+00        1.74
  4         1.8671E+00  1.4196E+00  4.7493E-01 -2.2847E+00  5.0327E+00  8.3279E-01        1.74
  5         7.4281E-01 -2.8857E+00  2.1018E-01  4.7365E+00  5.8131E-01 -1.3522E+00        1.74
  1         1.5216E-08  4.6915E-07 -2.5159E-09 -6.3317E-08  7.4349E-08  1.1823E-08        1.75
  2         1.0061E+00  4.6279E-01  1.9308E-01 -1.1859E+00  8.3107E+00  1.5615E+00        1.75
  3         1.1396E+00 -1.1582E+00 -1.2222E-01  4.8303E+00  4.3969E+00 -1.7817E+00        1.75
  4         1.8433E+00  1.4699E+00  4.8317E-01 -2.4203E+00  4.9272E+00  7.9779E-01        1.75
  5         7.9050E-01 -2.8793E+00  1.9649E-01  4.7076E+00  6.9025E-01 -1.3599E+00        1.75
  1         1.4634E-08  4.6991E-07 -2.3889E-09 -5.2123E-08  7.5161E-08  1.3318E-08        1.76
  2         9.9058E-01  5.4501E-01  2.0816E-01 -1.8724E+00  7.9645E+00  1.4236E+00        1.76
  3         1.1870E+00 -1.1124E+00 -1.4007E-01  4.5596E+00  4.6612E+00 -1.7512E+00        1.76
  4         1.8182E+00  1.5191E+00  4.9105E-01 -2.5519E+00  4.8198E+00  7.6278E-01        1.76
  5         8.3790E-01 -2.8718E+00  1.8271E-01  4.6769E+00  7.9839E-01 -1.3671E+00        1.76
  1         1.4162E-08  4.7067E-07 -2.2470E-09 -4.1404E-08  7.6427E-08  1.4776E-08        1.77
  2         9.6844E-01  6.2357E-01  2.2184E-01 -2.5043E+00  7.5879E+00  1.2850E+00        1.77
  3         1.2316E+00 -1.0641E+00 -1.5758E-01  4.2796E+00  4.9131E+00 -1.7168E+00        1.77
  4         1.7918E+00  1.5672E+00  4.9858E-01 -2.6796E+00  4.7106E+00  7.2777E-01        1.77
  5         8.8497E-01 -2.8631E+00  1.6887E-01  4.6447E+00  9.0573E-01 -1.3736E+00        1.77
  1         1.3796E-08  4.7145E-07 -2.0906E-09 -3.1123E-08  7.8098E-08  1.6192E-08        1.78
  2         9.4017E-01  6.9820E-01  2.3412E-01 -3.0858E+00  7.1855E+00  1.1461E+00        1.78
  3         1.2734E+00 -1.0132E+00 -1.7473E-01  3.9907E+00  5.1527E+00 -1.6784E+00        1.78
  4         1.7641E+00  1.6143E+00  5.0575E-01 -2.8035E+00  4.5997E+00  6.9278E-01        1.78
  5         9.3171E-01 -2.8535E+00  1.5497E-01  4.6108E+00  1.0123E+00 -1.3797E+00        1.78
  1         1.3532E-08  4.7225E-07 -1.9201E-09 -2.1242E-08  8.0139E-08  1.7562E-08        1.79
  2         9.0626E-01  7.6864E-01  2.4499E-01 -3.6205E+00  6.7609E+00  1.0074E+00        1.79
  3         1.3122E+00 -9.6004E-01 -1.9148E-01  3.6930E+00  5.3799E+00 -1.6363E+00        1.79
  4         1.7352E+00  1.6601E+00  5.1257E-01 -2.9237E+00  4.4873E+00  6.5780E-01        1.79
  5         9.7810E-01 -2.8427E+00  1.4100E-01  4.5754E+00  1.1180E+00 -1.3852E+00        1.79
  1         1.3365E-08  4.7307E-07 -1.7360E-09 -1.1731E-08  8.2522E-08  1.8884E-08        1.80
  2         8.6718E-01  8.3470E-01  2.5447E-01 -4.1117E+00  6.3170E+00  8.6915E-01        1.80
  3         1.3480E+00 -9.0461E-01 -2.0777E-01  3.3867E+00  5.5946E+00 -1.5903E+00        1.80
  4         1.7051E+00  1.7049E+00  5.1904E-01 -3.0402E+00  4.3733E+00  6.2285E-01        1.80
  5         1.0241E+00 -2.8309E+00  1.2699E-01  4.5384E+00  1.2229E+00 -1.3901E+00        1.80
  1         1.3293E-08  4.7392E-07 -1.5388E-09 -2.5624E-09  8.5225E-08  2.0157E-08        1.81
  2         8.2334E-01  8.9619E-01  2.6255E-01 -4.5622E+00  5.8560E+00  7.3141E-01        1.81
  3         1.3806E+00 -8.4707E-01 -2.2359E-01  3.0719E+00  5.7967E+00 -1.5405E+00        1.81
  4         1.6738E+00  1.7485E+00  5.2515E-01 -3.1533E+00  4.2578E+00  5.8792E-01        1.81
  5         1.0698E+00 -2.8180E+00  1.1293E-01  4.4998E+00  1.3270E+00 -1.3946E+00        1.81
  1         1.3313E-08  4.7479E-07 -1.3290E-09  6.2870E-09  8.8235E-08  2.1381E-08        1.82
  2         7.7515E-01  9.5294E-01  2.6925E-01 -4.9743E+00  5.3793E+00  5.9433E-01        1.82
  3         1.4100E+00 -7.8756E-01 -2.3888E-01  2.7488E+00  5.9860E+00 -1.4870E+00        1.82
  4         1.6414E+00  1.7909E+00  5.3091E-01 -3.2628E+00  4.1408E+00  5.5303E-01        1.82
  5         1.1150E+00 -2.8041E+00  9.8821E-02  4.4596E+00  1.4303E+00 -1.3984E+00        1.82
  1         1.3419E-08  4.7570E-07 -1.1071E-09  1.4837E-08  9.1541E-08  2.2553E-08        1.83
  2         7.2298E-01  1.0048E+00  2.7456E-01 -5.3501E+00  4.8884E+00  4.5795E-01        1.83
  3         1.4361E+00 -7.2620E-01 -2.5361E-01  2.4174E+00  6.1622E+00 -1.4296E+00        1.83
  4         1.6079E+00  1.8321E+00  5.3632E-01 -3.3689E+00  4.0225E+00  5.1818E-01        1.83
  5         1.1599E+00 -2.7891E+00  8.4679E-02  4.4179E+00  1.5328E+00 -1.4018E+00        1.83
  1         1.3611E-08  4.7664E-07 -8.7361E-10  2.3103E-08  9.5136E-08  2.3675E-08        1.84
  2         6.6720E-01  1.0516E+00  2.7850E-01 -5.6912E+00  4.3839E+00  3.2227E-01        1.84
  3         1.4588E+00 -6.6313E-01 -2.6774E-01  2.0779E+00  6.3252E+00 -1.3685E+00        1.84
  4         1.5733E+00  1.8721E+00  5.4138E-01 -3.4717E+00  3.9028E+00  4.8336E-01        1.84
  5         1.2043E+00 -2.7731E+00  7.0506E-02  4.3747E+00  1.6345E+00 -1.4046E+00        1.84
  1         1.3885E-08  4.7763E-07 -6.2904E-10  3.1099E-08  9.9018E-08  2.4746E-08        1.85
  2         6.0813E-01  1.0933E+00  2.8107E-01 -5.9989E+00  3.8665E+00  1.8728E-01        1.85
  3         1.4780E+00 -5.9848E-01 -2.8124E-01  1.7302E+00  6.4745E+00 -1.3035E+00        1.85
  4         1.5378E+00  1.9110E+00  5.4609E-01 -3.5712E+00  3.7818E+00  4.4858E-01        1.85
  5         1.2482E+00 -2.7561E+00  5.6307E-02  4.3300E+00  1.7354E+00 -1.4070E+00        1.85
  1         1.4239E-08  4.7865E-07 -3.7391E-10  3.8833E-08  1.0319E-07  2.5766E-08        1.86
  2         5.4613E-01  1.1297E+00  2.8228E-01 -6.2741E+00  3.3364E+00  5.2947E-02        1.86
  3         1.4937E+00 -5.3239E-01 -2.9406E-01  1.3746E+00  6.6098E+00 -1.2346E+00        1.86
  4         1.5012E+00  1.9485E+00  5.5044E-01 -3.6675E+00  3.6596E+00  4.1384E-01        1.86
  5         1.2917E+00 -2.7381E+00  4.2088E-02  4.2837E+00  1.8354E+00 -1.4087E+00        1.86
  1         1.4669E-08  4.7971E-07 -1.0873E-10  4.6312E-08  1.0765E-07  2.6735E-08        1.87
  2         4.8150E-01  1.1607E+00  2.8214E-01 -6.5176E+00  2.7939E+00 -8.0759E-02        1.87
  3         1.5058E+00 -4.6501E-01 -3.0617E-01  1.0110E+00  6.7307E+00 -1.1619E+00        1.87
  4         1.4637E+00  1.9849E+00  5.5445E-01 -3.7606E+00  3.5361E+00  3.7915E-01        1.87
  5         1.3347E+00 -2.7190E+00  2.7852E-02  4.2360E+00  1.9346E+00 -1.4100E+00        1.87
  1         1.5173E-08  4.8082E-07  1.6597E-10  5.3539E-08  1.1240E-07  2.7653E-08        1.88
  2         4.1458E-01  1.1861E+00  2.8065E-01 -6.7295E+00  2.2388E+00 -2.1388E-01        1.88
  3         1.5141E+00 -3.9648E-01 -3.1752E-01  6.3951E-01  6.8366E+00 -1.0852E+00        1.88
  4         1.4253E+00  2.0200E+00  5.5810E-01 -3.8506E+00  3.4113E+00  3.4450E-01        1.88
  5         1.3773E+00 -2.6990E+00  1.3607E-02  4.1867E+00  2.0330E+00 -1.4108E+00        1.88
  1         1.5749E-08  4.8198E-07  4.4969E-10  6.0513E-08  1.1746E-07  2.8520E-08        1.89
  2         3.4567E-01  1.2058E+00  2.7782E-01 -6.9100E+00  1.6710E+00 -3.4645E-01        1.89
  3         1.5187E+00 -3.2696E-01 -3.2807E-01  2.6017E-01  6.9271E+00 -1.0044E+00        1.89
  4         1.3859E+00  2.0538E+00  5.6141E-01 -3.9375E+00  3.2854E+00  3.0989E-01        1.89
  5         1.4193E+00 -2.6780E+00 -6.4357E-04  4.1360E+00  2.1306E+00 -1.4110E+00        1.89
  1         1.6395E-08  4.8320E-07  7.4189E-10  6.7231E-08  1.2283E-07  2.9334E-08        1.90
  2         2.7510E-01  1.2198E+00  2.7366E-01 -7.0586E+00  1.0902E+00 -4.7849E-01        1.90
  3         1.5193E+00 -2.5661E-01 -3.3779E-01 -1.2692E-01  7.0014E+00 -9.1956E-01        1.90
  4         1.3457E+00  2.0863E+00  5.6436E-01 -4.0213E+00  3.1583E+00  2.7533E-01        1.90
  5         1.4608E+00 -2.6560E+00 -1.4894E-02  4.0838E+00  2.2273E+00 -1.4107E+00        1.90
  1         1.7107E-08  4.8446E-07  1.0421E-09  7.3685E-08  1.2852E-07  3.0097E-08        1.91
  2         2.0320E-01  1.2278E+00  2.6816E-01 -7.1747E+00  4.9600E-01 -6.1002E-01        1.91
  3         1.5161E+00 -1.8559E-01 -3.4664E-01 -5.2167E-01  7.0589E+00 -8.3055E-01        1.91
  4         1.3047E+00  2.1176E+00  5.6697E-01 -4.1022E+00  3.0301E+00  2.4082E-01        1.91
  5         1.5018E+00 -2.6330E+00 -2.9139E-02  4.0300E+00  2.3232E+00 -1.4099E+00        1.91
  1         1.7882E-08  4.8579E-07  1.3497E-09  7.9863E-08  1.3454E-07  3.0806E-08        1.92
  2         1.3029E-01  1.2298E+00  2.6134E-01 -7.2571E+00 -1.1200E-01 -7.4101E-01        1.92
  3         1.5088E+00 -1.1408E-01 -3.5456E-01 -9.2395E-01  7.0987E+00 -7.3729E-01        1.92
  4         1.2629E+00  2.1475E+00  5.6923E-01 -4.1801E+00  2.9007E+00  2.0635E-01        1.92
  5         1.5422E+00 -2.6090E+00 -4.3373E-02  3.9748E+00  2.4183E+00 -1.4086E+00        1.92
  1         1.8719E-08  4.8718E-07  1.6642E-09  8.5749E-08  1.4092E-07  3.1460E-08        1.93
  2         5.6724E-02  1.2255E+00  2.5319E-01 -7.3044E+00 -7.3434E-01 -8.7141E-01        1.93
  3         1.4974E+00 -4.2256E-02 -3.6151E-01 -1.3336E+00  7.1200E+00 -6.3970E-01        1.93
  4         1.2203E+00  2.1762E+00  5.7114E-01 -4.2550E+00  2.7701E+00  1.7192E-01        1.93
  5         1.5821E+00 -2.5841E+00 -5.7591E-02  3.9182E+00  2.5125E+00 -1.4068E+00        1.93
  1         1.9613E-08  4.8864E-07  1.9850E-09  9.1322E-08  1.4766E-07  3.2057E-08        1.94
  2        -1.7134E-02  1.2149E+00  2.4374E-01 -7.3146E+00 -1.3715E+00 -1.0012E+00        1.94
  3         1.4818E+00  2.9681E-02 -3.6746E-01 -1.7505E+00  7.1217E+00 -5.3770E-01        1.94
  4         1.1769E+00  2.2035E+00  5.7270E-01 -4.3271E+00  2.6385E+00  1.3754E-01        1.94
  5         1.6214E+00 -2.5583E+00 -7.1788E-02  3.8600E+00  2.6058E+00 -1.4044E+00        1.94
  1         2.0562E-08  4.9017E-07  2.3115E-09  9.6554E-08  1.5477E-07  3.2596E-08        1.95
  2        -9.0899E-02  1.1978E+00  2.3297E-01 -7.2853E+00 -2.0241E+00 -1.1301E+00        1.95
  3         1.4620E+00  1.0153E-01 -3.7236E-01 -2.1742E+00  7.1027E+00 -4.3119E-01        1.95
  4         1.1329E+00  2.2295E+00  5.7391E-01 -4.3963E+00  2.5057E+00  1.0320E-01        1.95
  5         1.6601E+00 -2.5315E+00 -8.5959E-02  3.8004E+00  2.6983E+00 -1.4016E+00        1.95
  1         2.1562E-08  4.9177E-07  2.6432E-09  1.0141E-07  1.6229E-07  3.3073E-08        1.96
  2        -1.6415E-01  1.1740E+00  2.2091E-01 -7.2133E+00 -2.6924E+00 -1.2580E+00        1.96
